plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,distance_km_30d,engine_hours_30d,fault_events_30d,gps_operational_ratio,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - TLANEPANTLA,CR5835,2025-07-11,0.8247338356363636,0.8247338356363636,9.26,0.175,0,,11000.0,9072.072192,1087.41,840.5178080000003,1223.400236275979,0.29293660235072033,0,monitor,FOLLOW_UP,Estado de M̩xico,2025-07-08,2025-07-11,2,590.6297,0.0,295.31485,0.0,590.6297,0.0,2,590.6297,0.0,2,590.6297,0.0,2,590.6297,0.0,2,590.6297,0.0,590.6297,0.0,late_payment,,1040.0501082335525,211.50295408771822,0,0.8899074162145985,0,0,0,0
EDOMEX - TLANEPANTLA,710TL065M,2025-06-30,0.0170647906363636,0.0170647906363636,11.8,0.983,0,,11000.0,187.712697,7459.48,3352.8073029999996,2376.98372121165,0.9282927808408075,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-30,2025-06-30,1,15.6297,0.0,15.6297,0.0,15.6297,0.0,1,15.6297,0.0,1,15.6297,0.0,1,15.6297,0.0,1,15.6297,0.0,15.6297,0.0,late_payment,,1249.84660155482,155.26711542701935,2,0.8612206093818758,0,0,0,0
EDOMEX - ECATEPEC,K76BKB,2025-03-20,0.0192585809090909,0.0192585809090909,11.77,0.981,0,,11000.0,211.84439,3239.8,7548.35561,1776.3146602303304,0.889434664028905,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-20,2025-03-20,1,17.639,88.2,17.639,88.2,17.639,88.2,1,17.639,88.2,1,17.639,88.2,1,17.639,88.2,1,17.639,88.2,17.639,88.2,late_payment,,600.5187441657055,159.32548193839278,2,0.9174955008356194,0,0,0,0
EDOMEX - TLANEPANTLA,PDM6702,2025-07-05,0.2053915996363636,0.2567917441818181,188.5,0.901,0,,11000.0,2824.709186,6153.9,2021.3908140000003,2242.84079615734,1.0,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-02-15,2025-07-05,18,217.69859999999997,1043.28,0.4302343873517786,2.0618181818181816,7.5496,0.0,1,7.5496,0.0,1,21.7796,85.44,2,110.0796,397.08,9,12.805799999999998,61.36941176470588,35.42,212.7,late_payment,,1354.5731382181345,237.5009322860199,0,0.9219139480286711,0,0,0,0
EDOMEX - TLANEPANTLA,MXG194A,2025-04-26,0.0667496147272727,0.0667496147272727,57.51,0.933,0,,11000.0,734.245762,8350.01,1915.7442379999993,805.0620892577828,1.0,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-04-19,2025-04-26,5,61.1362,0.0,8.733742857142857,0.0,61.1362,0.0,5,61.1362,0.0,5,61.1362,0.0,5,61.1362,0.0,5,61.1362,0.0,61.1362,0.0,late_payment,,1455.6421217024035,254.38445294103784,0,0.9301670620258474,0,0,0,0
EDOMEX - TLANEPANTLA,A274JMF,2025-07-27,0.2937680481818182,0.6313857406363637,255.0,0.842,0,,11000.0,6945.243147,2951.68,1103.076853,3090.7376576054858,0.8357437163787961,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-11-07,2025-07-27,132,2222.625,14853.79,8.51580459770115,56.91107279693487,296.3111,2074.24,18,852.7846,5969.67,52,1565.043,10836.560000000003,95,2222.625,14853.79,132,246.95833333333337,1650.4211111111113,341.0499,2387.42,late_payment,,1313.2581963116982,230.36879283446117,0,0.9491506572572269,0,0,0,0
EDOMEX - TLANEPANTLA,LF63372,2025-07-31,0.3236626922454546,0.7086743644145455,238.1,0.839,0,,11000.0,7795.41800856,1300.34,1904.24199144,1777.1988169939266,0.7186536902172078,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-07,2025-07-31,106,1496.0201,8708.98,10.31738,60.061931034482754,333.04150000000004,1998.3,21,764.0906,3562.45,47,1496.0201,8708.98,106,1496.0201,8708.98,106,299.20402,1741.7959999999998,494.968,3316.73,late_payment,,776.2913650221302,254.92320896185078,1,0.887005025817898,0,0,0,0
EDOMEX - ECATEPEC,K0088237,2025-07-29,0.6886050005454546,1.5710700646363638,95.23,0.663,0,,11000.0,17281.770711,0.0,0.0,1178.4277725504733,0.5628119025568015,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-08-29,2025-07-29,213,8096.977,0.0,24.24244610778443,0.0,620.9399999999999,0.0,16,2087.1497999999997,0.0,51,3997.601,0.0,97,8096.977,0.0,213,674.7480833333333,0.0,919.14,0.0,late_payment,,1493.0310195363031,194.74967688652183,0,0.9085745376528902,0,0,0,0
AGUASCALIENTES,A02350A,2024-03-05,0.6926691272727273,1.5451133727272728,94.09,0.634,0,,11000.0,16996.2471,0.0,0.0,1982.3728139137158,0.5348175933044699,0,monitor,FOLLOW_UP,AGUASCALIENTES,2021-01-04,2024-03-05,946,38852.84,0.0,33.609723183391,0.0,1436.11,0.0,31,3651.78,0.0,78,7528.85,0.0,164,15093.72,0.0,347,996.2266666666663,0.0,1385.84,0.0,late_payment,,866.4633175008461,242.6570436101458,1,0.8859263444313958,0,0,0,0
EDOMEX - TLANEPANTLA,404TL087,2025-07-31,0.6474808107272727,1.4030700411818182,123.43,0.681,0,,11000.0,15433.770453,0.0,0.0,2112.6786924198523,0.5391650180714874,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-04-13,2025-07-31,97,3545.1006,0.0,7.494927272727273,0.0,880.2384000000001,0.0,25,2629.4289,0.0,70,3515.0415999999996,0.0,96,3515.0415999999996,0.0,96,221.5687875,0.0,893.2108000000001,0.0,late_payment,,1296.3203750777361,166.87347987127498,0,0.9341569564102227,0,0,0,0
EDOMEX - ECATEPEC,NFN637A,2025-05-11,0.0219593023636363,0.0219593023636363,11.74,0.978,0,,11000.0,241.552326,7783.5,2974.947673999999,2520.98731833971,0.9258862245323118,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-05-11,2025-05-11,2,20.1126,0.0,20.1126,0.0,20.1126,0.0,2,20.1126,0.0,2,20.1126,0.0,2,20.1126,0.0,2,20.1126,0.0,20.1126,0.0,late_payment,,1305.7970036294882,211.82341868519194,0,0.9016072415413542,0,0,0,0
EDOMEX - TLANEPANTLA,NCT2598,2025-02-14,0.048667959090909,0.048667959090909,58.3,0.951,0,,11000.0,535.34755,9087.42,1377.2324499999995,2216.318588951155,1.0,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-12-30,2025-02-14,5,43.405,34.96,0.1056082725060827,0.0850608272506082,17.338,0.0,2,35.756,0.0,4,35.756,0.0,4,35.756,0.0,4,3.100357142857143,2.4971428571428573,18.418,34.96,late_payment,,1547.3197957296045,241.16698891589016,1,0.9155190152928212,0,0,0,0
EDOMEX - TLANEPANTLA,MVY555B,2025-07-25,0.2596530845454545,0.549579066,268.9,0.859,0,,11000.0,6045.369726,2290.06,2664.570274,917.5136715810692,0.859511006446847,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-04,2025-07-25,161,2179.9977,0.0,10.845759701492536,0.0,373.6595999999999,0.0,26,1138.6447999999998,0.0,83,2026.6596999999997,0.0,149,2179.9977,0.0,161,311.42824285714283,0.0,415.5773,0.0,late_payment,,870.3417881993275,255.74974453235734,1,0.9482748043722969,0,0,0,0
EDOMEX - TLANEPANTLA,PDK4435,2025-05-07,0.2417530140909091,0.3165151559090909,194.17,0.873,0,,11000.0,3481.666715,4075.03,3443.3032850000004,3153.0832696099646,0.9692492809411832,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-02-13,2025-05-07,19,271.67150000000004,1019.11,0.6050590200445435,2.2697327394209355,31.1395,116.81,2,47.1395,176.81,3,145.3385,545.29,10,256.5125,962.26,18,18.11143333333333,67.94066666666667,43.217,162.08,late_payment,,1003.3544032491283,240.13073025813878,1,0.9371991329202767,0,0,0,0
EDOMEX - ECATEPEC,838745J,2025-07-31,0.6948900139090908,1.3996325840818182,119.27,0.688,0,,11000.0,15395.9584249,0.0,0.0,2032.5741158247954,0.5949554036216842,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-10-09,2025-07-31,118,3639.8184,0.0,12.380334693877552,0.0,577.627,0.0,16,877.9463999999999,0.0,26,2194.7043999999996,0.0,65,3639.8184,0.0,118,363.98184,0.0,795.795,0.0,late_payment,,866.9756630918936,141.3220000861074,0,0.945719779813958,0,0,0,0
EDOMEX - TLANEPANTLA,A1343H,2024-10-03,0.2362149572727272,0.5028212536363635,277.65999999999997,0.878,0,,11000.0,5531.0337899999995,2234.38,3234.5862100000004,1007.8669858391241,0.8878690381386454,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-27,2024-10-03,39,567.955,0.0,3.0050529100529104,0.0,74.376,0.0,5,250.212,0.0,18,521.5469999999999,0.0,36,567.955,0.0,39,81.13642857142858,0.0,141.936,0.0,late_payment,,780.9266522308682,231.68912641055485,1,0.8971697586782952,0,0,0,0
EDOMEX - TLANEPANTLA,GOLDEN03,2025-07-31,6.924941072999999,13.695268860545456,0.0,0.0,0,,11000.0,150647.95746600002,0.0,0.0,2886.6362386287997,0.18265797947401033,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-01-17,2025-07-31,7844,264783.06409999996,0.0,471.9840714795008,0.0,10798.4167,0.0,318,32673.6966,0.0,984,66320.82810000001,0.0,2059,160363.6901,0.0,4812,13935.950742105264,0.0,20742.482,0.0,late_payment,,1152.18492855933,157.58561918121686,1,0.9339129154811007,0,0,0,0
EDOMEX - TLANEPANTLA,NZN7779,2024-11-13,0.1393394490909091,0.1393394490909091,144.72,0.917,0,,11000.0,1532.73394,5965.74,3501.52606,2582.4169307142843,1.0,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-04-25,2024-11-13,14,123.644,619.01,0.6120990099009901,3.0644059405940594,8.612,45.63,2,58.29,309.05000000000007,6,72.6,384.9500000000001,7,123.644,619.01,14,17.66342857142857,88.43000000000002,51.044,234.06,late_payment,,1150.2396919082576,199.63754725521534,0,0.8972564745371542,0,0,0,0
EDOMEX - TLANEPANTLA,CR5778,2025-07-07,0.3634027985454545,0.3634027985454545,7.64,0.637,0,,11000.0,3997.430784,4333.53,2669.039216,2553.481986476899,0.6528580763110883,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-07-07,2025-07-07,2,260.2494,0.0,260.2494,0.0,260.2494,0.0,2,260.2494,0.0,2,260.2494,0.0,2,260.2494,0.0,2,260.2494,0.0,260.2494,0.0,late_payment,,1131.4138115972437,252.1949380239021,0,0.9855264995254885,0,0,0,0
EDOMEX - TLANEPANTLA,A7315E,2024-02-04,0.013642489090909,0.013642489090909,23.74,0.986,0,,11000.0,150.06738,5826.46,5023.47262,1952.6678046860147,0.9170978051829736,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-26,2024-02-04,2,13.038,30.08,1.4486666666666668,3.342222222222222,13.038,30.08,2,13.038,30.08,2,13.038,30.08,2,13.038,30.08,2,13.038,30.08,13.038,30.08,late_payment,,995.0072400405564,238.31112626719838,0,0.9341247717111739,0,0,0,0
AGUASCALIENTES,A04680A,2025-07-31,0.5690597537336364,1.1939163124009091,155.38,0.706,0,,11000.0,13133.07943641,0.0,0.0,1908.3420690766686,0.6386761737816472,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-05-23,2025-07-31,3341,85657.32430000001,3191.0,37.90147092920354,1.4119469026548672,1195.0352999999998,0.0,35,3874.6625,0.0,145,7725.9133,0.0,305,15994.0903,0.0,649,1127.0700565789475,41.98684210526316,1459.57,329.0,late_payment,,1298.1207839786373,201.46915653279524,1,0.9867808915222389,0,0,0,0
EDOMEX - ECATEPEC,A84130D,2025-07-30,0.5725040031818182,1.3340934619090907,130.21,0.695,0,,11000.0,14675.028081,0.0,0.0,2248.1143182458254,0.5421897208437029,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-08-31,2025-07-30,184,6325.954499999999,0.0,18.99686036036036,0.0,639.6251999999998,0.0,19,2012.3868,0.0,59,4098.8665,0.0,120,6325.954499999999,0.0,184,527.162875,0.0,844.712,0.0,late_payment,,1081.4913403262808,208.97848774881385,1,0.926127635064905,0,0,0,0
EDOMEX - TLANEPANTLA,NVK163A,2025-07-18,0.044860407090909,0.044860407090909,34.900000000000006,0.955,0,,11000.0,493.464478,6559.08,3947.455522,936.6049148275788,0.9526576595277315,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-16,2025-07-18,3,41.0878,0.0,0.3340471544715447,0.0,12.7898,0.0,1,12.7898,0.0,1,41.0878,0.0,3,41.0878,0.0,3,8.21756,0.0,28.298,0.0,late_payment,,1140.476692170755,221.26111539959885,0,0.9388758657562797,0,0,0,0
EDOMEX - TLANEPANTLA,A346JMC,2025-07-31,0.2244008684545454,0.5018858361818183,275.99,0.877,0,,11000.0,5520.744198,1864.59,3614.665801999999,1607.1859633883864,0.9122049551503704,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-20,2025-07-31,237,3450.9957999999997,9980.97,5.074993823529411,14.677897058823527,70.3677,0.0,5,333.85120000000006,0.0,24,770.9148000000001,0.0,54,1713.6968,857.7800000000001,116,150.0432956521739,433.9552173913044,225.659,1142.63,late_payment,,667.1666688477669,208.58837414080625,0,0.9573029413712786,0,0,0,0
AGUASCALIENTES,A00977A,2023-07-04,0.7133938454545454,1.4090957272727274,125.18,0.668,0,,11000.0,15500.053,0.0,0.0,3467.3142686184087,0.552052296268619,0,monitor,FOLLOW_UP,AGUASCALIENTES,2020-09-09,2023-07-04,235,9797.830000000002,0.0,9.530963035019456,0.0,48.19,0.0,1,48.19,0.0,1,229.68,0.0,5,229.68,0.0,5,279.938,0.0,1092.31,0.0,late_payment,,1467.7389537760112,145.68470080753877,1,0.9510270149041953,0,0,0,0
EDOMEX - TLANEPANTLA,W32ABF,2024-11-01,0.0061515081818181,0.0061515081818181,11.93,0.994,0,,11000.0,67.66659,8197.32,2735.0134099999996,2587.919720645805,0.8591338092933658,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-11-01,2024-11-01,1,5.409,0.0,5.409,0.0,5.409,0.0,1,5.409,0.0,1,5.409,0.0,1,5.409,0.0,1,5.409,0.0,5.409,0.0,late_payment,,1349.7057510446368,230.99594521563645,1,0.9712534642029879,0,0,0,0
EDOMEX - TLANEPANTLA,PCP7656,2025-07-14,0.2181625234545454,0.479590817090909,290.97999999999996,0.887,0,,11000.0,5275.498987999999,2023.18,3701.321012,1931.1222466267695,0.8745430766899913,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-12-04,2025-07-14,37,465.2058,0.0,2.0955216216216215,0.0,37.438599999999994,0.0,3,50.4978,0.0,4,242.5328,0.0,19,465.2058,0.0,37,58.150725,0.0,195.394,0.0,late_payment,,689.0420050750532,192.712647417259,0,0.8758976332656863,0,0,0,0
EDOMEX - TLANEPANTLA,A3816H,2025-07-13,0.294738177,0.5955954125454546,258.41,0.856,0,,11000.0,6551.549538,2747.92,1700.5304619999995,1400.380377939223,0.8158194700516828,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-17,2025-07-13,114,1823.5038,6922.640000000001,2.8761889589905367,10.918990536277605,66.0985,317.27,4,259.4238,1027.76,16,533.9338,1627.4300000000003,34,1075.2208,3414.81,66,82.88653636363637,314.66545454545457,214.014,956.12,late_payment,,1129.5420552850724,244.75846584820485,1,0.9709403151377376,0,0,0,0
AGUASCALIENTES,A04552A,2025-07-31,0.4526473042172727,0.9624573128263636,202.6,0.78,0,,11000.0,10587.03044109,371.45,41.51955890999926,2812.0652771306304,0.6683394060661727,1,advisor-review,PIA_OPCIONES,Aguascalientes,2023-03-30,2025-07-31,881,22795.9861,110134.73,26.69319215456675,128.96338407494147,778.7398000000001,8176.88,27,2184.3718000000003,22936.200000000004,82,4373.7381000000005,45928.16,163,9295.6391,97385.29,337,786.0684862068968,3797.749310344828,1168.07,9029.36,late_payment,,1599.1047304742387,182.23159316275593,3,0.8935942411338063,0,0,0,0
EDOMEX - ECATEPEC,HKU340C,2025-05-12,0.9664874958181818,0.9664874958181818,34.22,0.034,0,,11000.0,10631.362454,181.0,187.63754599999993,1502.7838362067166,0.34961195347088214,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-16,2025-05-12,5,881.3154,0.0,3.7186303797468354,0.0,457.2294,0.0,1,457.2294,0.0,1,457.2294,0.0,1,881.3154,0.0,5,110.164425,0.0,457.2294,0.0,late_payment,,918.3263876290204,186.07421761726138,0,0.8813239910997632,0,0,0,0
EDOMEX - ECATEPEC,NTD3059,2024-09-25,0.0277518345454545,0.0277518345454545,11.67,0.972,0,,11000.0,305.27018,4611.81,6082.91982,1238.3992803849974,0.8754089637690514,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-25,2024-09-25,2,25.418,0.0,25.418,0.0,25.418,0.0,2,25.418,0.0,2,25.418,0.0,2,25.418,0.0,2,25.418,0.0,25.418,0.0,late_payment,,818.7042261516349,250.72869149902007,0,0.9116708365234164,0,0,0,0
EDOMEX - ECATEPEC,MZB912A,2025-07-27,0.2341761115454545,0.4677121992727273,279.04,0.872,0,,11000.0,5144.834192,3449.03,2406.1358079999995,1217.1902306325755,0.9382975100881603,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-03-27,2025-07-27,82,1044.3756999999998,2221.25,8.560456557377048,18.206967213114755,117.1759,364.35,8,676.0797000000001,2081.5499999999997,51,1044.3756999999998,2221.25,82,1044.3756999999998,2221.25,82,208.87514,444.25,312.4687,1014.5,late_payment,,1081.7635513621717,217.57124456699387,0,0.8855436425916247,0,0,0,0
EDOMEX - TLANEPANTLA,PCR7008,2024-03-21,0.1820862772727272,0.2366698363636363,201.92,0.92,0,,11000.0,2603.3682,4510.17,3886.461799999999,2769.0108537447777,1.0,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-10-03,2024-03-21,21,215.92,1080.2,1.2776331360946749,6.391715976331361,10.25,51.3,1,50.619,253.29999999999995,5,215.92,1080.2,21,215.92,1080.2,21,35.98666666666667,180.0333333333333,85.402,427.05,late_payment,,995.2346537588943,172.22163771677864,1,0.9116527522218701,0,0,0,0
EDOMEX - TLANEPANTLA,PBG2889,2023-10-08,0.1727067290909091,0.1727067290909091,120.17,0.884,0,,11000.0,1899.77402,5771.37,3328.8559799999994,2535.587686579537,1.0,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-09-15,2023-10-08,12,150.20199999999997,0.0,6.5305217391304335,0.0,150.20199999999997,0.0,12,150.20199999999997,0.0,12,150.20199999999997,0.0,12,150.20199999999997,0.0,12,150.202,0.0,150.202,0.0,late_payment,,1157.0017818814501,144.64671214747955,0,0.9249691731648081,0,0,0,0
EDOMEX - TLANEPANTLA,ECO035,2024-07-24,0.5793075718181818,0.6293634690909091,129.92000000000002,0.703,0,,11000.0,6922.99816,1930.84,2146.16184,988.4764683023227,0.7506056980486826,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-07-04,2024-07-24,29,512.566,0.0,25.628300000000003,0.0,512.566,0.0,29,512.566,0.0,29,512.566,0.0,29,512.566,0.0,29,512.566,0.0,512.566,0.0,late_payment,,889.3201361023346,191.80172974124295,0,0.9757530161677604,0,0,0,0
EDOMEX - TLANEPANTLA,1802709,2025-02-03,0.044826779090909,0.044826779090909,34.96,0.955,0,,11000.0,493.09457,7365.78,3141.125430000001,1110.6156014779467,0.9628964074299983,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-27,2025-02-03,3,41.057,0.0,0.1315929487179487,0.0,14.709,0.0,1,14.709,0.0,1,14.709,0.0,1,41.057,0.0,3,3.7324545454545457,0.0,14.919,0.0,late_payment,,1268.4029617904716,148.6220402583481,2,0.8680668492057559,0,0,0,0
AGUASCALIENTES,A00252A,2022-11-01,0.4827549999999999,0.9949207,198.94,0.761,0,,11000.0,10944.1277,39.48,16.39230000000091,2511.386541854658,0.5579717213356433,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2022-11-01,1544,35779.45,2040.0,25.575017869907075,1.4581844174410292,262.43,0.0,7,749.8300000000002,0.0,21,1262.4699999999998,0.0,43,6632.639999999999,0.0,291,761.2648936170212,43.40425531914894,1144.47,405.0,late_payment,,1277.6586736128575,227.97493694714544,1,0.9600946322983243,0,0,0,0
EDOMEX - ECATEPEC,CR5901,2025-06-30,5.699012840727272,5.699012840727272,9.27,0.0,0,,11000.0,62689.141248,0.0,0.0,2342.013475054829,0.13988801932664488,0,monitor,FOLLOW_UP,Estado de M̩xico,2025-05-28,2025-06-30,14,4081.3243,0.0,123.67649393939394,0.0,3499.5653,0.0,12,4081.3243,0.0,14,4081.3243,0.0,14,4081.3243,0.0,14,2040.66215,0.0,3506.2251,0.0,late_payment,,1552.9224684855658,228.6889554819695,1,0.9652721627918919,0,0,0,0
AGUASCALIENTES,A04363A,2025-07-31,0.539903455,1.154616736,164.83,0.733,0,,11000.0,12700.784096,0.0,0.0,2652.1974630038962,0.6175453220939464,1,advisor-review,PIA_OPCIONES,Aguascalientes,2024-08-15,2025-07-31,787,16007.7734,0.0,45.86754555873925,0.0,1211.0104,0.0,59,4009.2885,0.0,194,8176.7454,0.0,389,16007.7734,0.0,787,1333.9811166666666,0.0,1525.041,0.0,late_payment,,1551.1946600038411,232.42243393330193,0,0.9131494348036242,0,0,0,0
EDOMEX - TLANEPANTLA,D43AFF,2025-07-31,0.2349838877272727,0.5281298858181818,270.17,0.884,0,,11000.0,5809.428744,4216.77,973.8012559999996,1280.7050525808074,0.82482936224656,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-05-31,2025-07-31,348,4478.475199999999,0.0,10.512852582159622,0.0,259.7855,0.0,20,890.0363,0.0,68,1768.0852,0.0,135,3822.5192,0.0,294,298.5650133333334,0.0,395.536,0.0,late_payment,,1453.984376147229,145.47947425240474,0,0.9840106808893075,0,0,0,0
EDOMEX - TLANEPANTLA,MMX820A,2025-05-16,0.041355889090909,0.041355889090909,35.01,0.959,0,,11000.0,454.9147799999999,5625.36,4919.725220000001,2761.787346786351,0.9717808237110817,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-10,2025-05-16,3,37.878,0.0,0.5739090909090909,0.0,24.849,0.0,2,37.878,0.0,3,37.878,0.0,3,37.878,0.0,3,12.626,0.0,13.4095,0.0,late_payment,,989.09671152208,184.8706208351868,1,0.9217666623054427,0,0,0,0
EDOMEX - ECATEPEC,CR5902,2025-06-20,0.3641015389090909,0.3641015389090909,7.63,0.636,0,,11000.0,4005.116928,4658.85,2336.033072,3327.4604617924842,0.646600748221002,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-20,2025-06-20,1,260.7498,0.0,260.7498,0.0,260.7498,0.0,1,260.7498,0.0,1,260.7498,0.0,1,260.7498,0.0,1,260.7498,0.0,260.7498,0.0,late_payment,,1210.0604828871737,195.82549658762878,0,0.8757890799965025,0,0,0,0
AGUASCALIENTES,A04509A,2025-07-31,0.633486945,1.323468783,136.15,0.69,0,,11000.0,14558.156613,0.0,0.0,2422.8358492456914,0.541223458622964,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2020-01-11,2025-07-31,1383,52628.67999999999,0.0,25.951025641025637,0.0,1354.2898,0.0,42,4158.9988,0.0,131,7190.761,0.0,221,8371.91,0.0,258,773.9511764705883,0.0,1444.334,0.0,late_payment,,1054.3179618417466,193.78593050853993,0,0.9510505637828012,0,0,0,0
EDOMEX - TLANEPANTLA,A5282B,2023-09-22,0.0292040809090909,0.0292040809090909,23.5,0.971,0,,11000.0,321.24489,7762.76,2915.99511,1329.5510530355164,0.9228741399145682,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-16,2023-09-22,2,26.639000000000003,0.0,4.4398333333333335,0.0,26.639000000000003,0.0,2,26.639000000000003,0.0,2,26.639000000000003,0.0,2,26.639000000000003,0.0,2,26.639000000000003,0.0,26.639000000000003,0.0,late_payment,,1311.558041596778,158.1191757722081,2,0.8586560544977202,0,0,0,0
EDOMEX - TLANEPANTLA,A1343HA,2025-02-23,0.0147166172727272,0.0147166172727272,11.82,0.985,0,,11000.0,161.88279,9150.21,1687.9072100000012,2634.7684092670875,0.9074151936985839,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-23,2025-02-23,1,13.479,67.4,13.479,67.4,13.479,67.4,1,13.479,67.4,1,13.479,67.4,1,13.479,67.4,1,13.479,67.4,13.479,67.4,late_payment,,1507.103622156215,199.5546491395083,0,0.8826720378201929,0,0,0,0
EDOMEX - TLANEPANTLA,NCH8736,2024-09-10,0.1006167981818181,0.1006167981818181,56.4,0.899,0,,11000.0,1106.7847800000002,4240.19,5653.02522,1726.320545574374,1.0,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-02-16,2024-09-10,6,80.61600000000001,0.0,0.3913398058252428,0.0,48.208,0.0,4,65.087,0.0,5,65.087,0.0,5,80.61600000000001,0.0,6,11.516571428571428,0.0,48.208,0.0,late_payment,,814.3264028549866,248.13263757808122,2,0.9216383041323125,0,0,0,0
EDOMEX - TLANEPANTLA,1711MDF126,2025-02-20,0.0002172718181818,0.0002172718181818,12.0,1.0,0,,11000.0,2.38999,8491.86,2505.7500099999997,933.0769152414479,0.8799230100601656,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-20,2025-02-20,1,0.199,0.0,0.199,0.0,0.199,0.0,1,0.199,0.0,1,0.199,0.0,1,0.199,0.0,1,0.199,0.0,0.199,0.0,late_payment,,1386.9243775021384,196.70671800042285,0,0.9199834330621428,0,0,0,0
