plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - ECATEPEC,HKU340C,2025-05-12,0.9664874958181818,0.9664874958181818,34.22,0.034,0,,11000.0,10631.362454,181.0,187.63754599999993,368.63754599999993,0.166,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,HN4160F,2025-07-22,2.4295368555454546,2.4295368555454546,7.28,0.0,0,,11000.0,26724.905411,0.0,0.0,0.0,0.03,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,J0074334,2025-07-31,0.5757632270909091,1.1275584836363637,163.69,0.704,0,,11000.0,12403.14332,0.0,0.0,0.0,0.441,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,J32BGP,2023-10-05,0.0141667172727272,0.0141667172727272,11.83,0.986,0,,11000.0,155.83389,3587.81,7256.356110000001,10844.16611,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,J45ADU,2025-07-07,0.2463507450909091,0.4424427741818181,257.53,0.869,0,,11000.0,4866.870516,4313.79,1819.339484,6133.129484,0.753,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,J50AXL,2025-07-07,0.1900703585454545,0.3834799369090909,294.34000000000003,0.907,0,,11000.0,4218.279305999999,3472.26,3309.4606940000003,6781.720694000001,0.79,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,J55BFW,2024-08-21,0.1249377763636363,0.1249377763636363,100.82,0.901,0,,11000.0,1374.31554,7435.63,2190.0544600000003,9625.68446,0.918,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,J68BGU,2024-07-29,0.1019333781818181,0.1019333781818181,67.77,0.898,0,,11000.0,1121.26716,7895.8,1982.9328400000004,9878.73284,0.911,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,J75AUP,2025-03-31,0.0323593072727272,0.0323593072727272,23.41,0.968,0,,11000.0,355.95237999999995,8437.95,2206.0976199999986,10644.04762,0.775,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,J75BNH,2025-07-31,0.2085271188181818,0.4509352119090908,282.93,0.886,0,,11000.0,4960.2873309999995,3321.84,2717.8726690000003,6039.7126690000005,0.752,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,JPL2583,2025-06-20,0.1372091184545454,0.1372091184545454,133.27,0.919,0,,11000.0,1509.300303,4678.23,4812.469697,9490.699697,0.915,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,K00882,2025-03-26,0.7528020854545454,1.084641660909091,125.72,0.621,0,,11000.0,11931.05827,0.0,0.0,0.0,0.424,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,K0088219,2025-03-25,0.0364230545454545,0.0364230545454545,23.29,0.964,0,,11000.0,400.6536,8276.33,2323.0164000000004,10599.3464,0.772,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,K0088228,2024-02-26,0.0572366618181818,0.0572366618181818,23.18,0.943,0,,11000.0,629.60328,6167.84,4202.5567200000005,10370.39672,0.757,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,K0088237,2025-07-29,0.6886050005454546,1.5710700646363638,95.23,0.663,0,,11000.0,17281.770711,0.0,0.0,0.0,0.433,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,K008854,2025-05-25,1.0520261836363636,2.1701218715454544,20.0,0.579,0,,11000.0,23871.340587,0.0,0.0,0.0,0.199,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,K0088915,2023-10-24,0.1478340818181818,0.1478340818181818,32.35,0.852,0,,11000.0,1626.1749,7756.29,1617.5351,9373.8251,0.731,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,K009100,2025-04-14,0.7089989754545454,1.313629819090909,176.08,0.646,0,,11000.0,14449.92801,0.0,0.0,0.0,0.429,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,K52BEM,2024-09-01,0.0218123436363636,0.0218123436363636,23.61,0.978,0,,11000.0,239.93578,4219.19,6540.874220000001,10760.06422,0.783,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,K56BHK,2025-07-31,0.2422663300909091,0.515632414909091,274.34000000000003,0.875,0,,11000.0,5671.956564,3305.01,2023.0334359999997,5328.043436,0.717,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,K72ADJ,2024-02-09,0.0616057909090909,0.0616057909090909,34.5,0.938,0,,11000.0,677.6637000000001,3514.87,6807.466299999999,10322.336299999999,0.801,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,K74BDK,2025-06-27,0.0587041157272727,0.0587041157272727,46.28,0.941,0,,11000.0,645.745273,3434.34,6919.914726999999,10354.254727,0.852,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,K76BKB,2025-03-20,0.0192585809090909,0.0192585809090909,11.77,0.981,0,,11000.0,211.84439,3239.8,7548.35561,10788.15561,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,K95AVE,2025-07-31,0.2015946608181818,0.4647088813636363,283.12,0.903,0,,11000.0,5111.797695,3307.93,2580.272305,5888.202305,0.748,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L0093988,2024-07-20,0.2227259972727273,0.2227259972727273,52.97,0.777,0,,11000.0,2449.98597,6538.83,2011.1840300000003,8550.01403,0.765,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,L37AZX,2025-03-17,0.0179374809090909,0.0179374809090909,11.78,0.982,0,,11000.0,197.31229,3466.62,7336.06771,10802.68771,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L48BKG,2025-07-31,0.2322047967272727,0.5771858642727272,256.92,0.889,0,,11000.0,6349.044507,3215.46,1435.4954930000004,4650.955493,0.689,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L57AZT,2025-02-23,0.8131230954545454,1.5752291645454544,133.57,0.61,0,,11000.0,17327.520809999998,0.0,0.0,0.0,0.422,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,L59AZH,2025-07-31,0.2033628581818181,0.432992315,286.63000000000005,0.901,0,,11000.0,4762.915465,2499.83,3737.254535,6237.084535,0.764,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L62AYS,2025-07-29,0.2505308928181818,0.5095297137272727,293.78000000000003,0.875,0,,11000.0,5604.826851,2093.97,3301.2031490000004,5395.173149,0.72,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,L89ADJ,2025-07-04,0.2283777926363636,0.3896293826363636,288.02,0.892,0,,11000.0,4285.923209,5481.91,1232.1667910000006,6714.076791,0.784,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L93AXB,2024-01-13,0.0168244809090909,0.0168244809090909,11.8,0.983,0,,11000.0,185.06929,8585.7,2229.23071,10814.93071,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L95BCL,2025-01-07,0.1574821581818181,0.1574821581818181,109.36,0.894,0,,11000.0,1732.3037399999998,5777.16,3490.5362600000008,9267.69626,0.9,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L95BJV,2025-07-30,0.2196959457272727,0.4577612228181819,281.81,0.89,0,,11000.0,5035.373451,4721.12,1243.5065489999997,5964.626549,0.749,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,L97BKG,2025-01-12,0.2781549336363636,0.36141994,176.99,0.86,0,,11000.0,3975.61934,2498.25,4526.13066,7024.38066,0.791,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LB46144,2025-07-02,0.2383439085018182,0.2383439085018182,82.88,0.789,0,,11000.0,2621.78299352,4496.5,3881.7170064799993,8378.21700648,0.839,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LB46147,2025-07-23,0.0688973723345454,0.0688973723345454,22.75,0.931,0,,11000.0,757.87109568,7606.61,2635.51890432,10242.12890432,0.747,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LB46149,2025-07-31,0.4149141823418182,0.8510223721309091,214.28,0.791,0,,11000.0,9361.24609344,744.77,893.9839065599995,1638.7539065599995,0.533,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,LB67312,2025-07-29,0.2229573088581818,0.2229573088581818,73.3,0.777,0,,11000.0,2452.53039744,6422.55,2124.9196025600004,8547.46960256,0.844,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LB82663,2025-07-29,0.38129271744,0.7332039260509091,229.98,0.812,0,,11000.0,8065.24318656,1768.21,1166.5468134399998,2934.75681344,0.596,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LC33620,2025-07-30,0.3990768137890909,0.8458554864872727,219.26,0.803,0,,11000.0,9304.41035136,1271.96,423.6296486399997,1695.5896486399997,0.538,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LC33624,2025-07-31,0.4460628310690909,0.9091314187636363,224.7,0.774,0,,11000.0,10000.4456064,578.55,421.0043935999995,999.5543935999995,0.5,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LC33626,2025-07-31,0.4063050070690909,0.8668220912290909,217.03,0.792,0,,11000.0,9535.04300352,762.87,702.0869964799994,1464.9569964799994,0.525,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LE16176,2025-06-19,0.3483770176363636,0.6894755021818182,269.61,0.829,0,,11000.0,7584.230524,1473.95,1941.8194760000003,3415.7694760000004,0.621,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LE17532,2025-07-28,0.3113831623636364,0.3113831623636364,110.14,0.797,0,,11000.0,3425.214786,3219.49,4355.295214,7574.7852139999995,0.804,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LE41033,2025-03-31,0.1416586254909091,0.1416586254909091,54.92,0.858,0,,11000.0,1558.2448804,7089.76,2351.9951196,9441.7551196,0.83,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LE73329,2025-07-06,0.300241127090909,0.4269599489090909,194.42,0.827,0,,11000.0,4696.559438,2340.76,3962.6805619999996,6303.440562,0.752,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LF28206,2025-07-30,0.3357283042727272,0.3876641299090909,152.54,0.834,0,,11000.0,4264.305429,2368.2,4367.494571,6735.694571,0.773,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LF63372,2025-07-31,0.3236626922454546,0.7086743644145455,238.1,0.839,0,,11000.0,7795.41800856,1300.34,1904.24199144,3204.58199144,0.613,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LF95269,2024-12-23,0.729870289090909,0.8426856781818183,107.99,0.629,0,,11000.0,9269.54246,701.2,1029.2575399999994,1730.4575399999994,0.504,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LG14267,2025-04-03,0.5651847409090909,0.5651847409090909,47.69,0.435,0,,11000.0,6217.03215,3797.03,985.9378499999998,4782.96785,0.503,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LG58472,2025-06-05,0.3336694129363636,0.6786097921909091,243.59,0.866,0,,11000.0,7464.7077141,1905.89,1629.4022859,3535.2922859,0.634,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LG58491,2025-07-29,0.2735050703509091,0.7243683342763636,235.38,0.87,0,,11000.0,7968.05167704,2711.27,320.67832296000006,3031.94832296,0.612,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,LGG763B,2025-07-27,0.2658828390909091,0.4445279860909091,248.14,0.852,0,,11000.0,4889.807847,2336.09,3774.102153,6110.192153,0.748,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LGJ732B,2025-07-31,0.6157173387272727,1.464413463,105.98,0.713,0,,11000.0,16108.548092999998,0.0,0.0,0.0,0.443,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LGM538A,2025-07-13,0.2238548327272727,0.5129907263636363,281.63,0.884,0,,11000.0,5642.8979899999995,3049.46,2307.6420100000005,5357.1020100000005,0.72,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LGX501B,2025-04-08,0.2220408799999999,0.25070875,166.51,0.902,0,,11000.0,2757.79625,4415.77,3826.43375,8242.20375,0.855,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LHJ272C,2025-04-29,0.0039192997272727,0.0039192997272727,11.95,0.996,0,,11000.0,43.112297,9039.99,1916.8977030000005,10956.887703,0.747,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LHL900C,2025-07-30,0.2310863945454545,0.4952882663636364,275.18,0.888,0,,11000.0,5448.17093,4915.35,636.4790699999994,5551.82907,0.73,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LHN874B,2025-07-29,0.2218589211818181,0.4592181242727272,287.84,0.882,0,,11000.0,5051.399366999999,4899.95,1048.650633000001,5948.600633000001,0.747,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LHT976A,2025-04-21,0.0102947536363636,0.0102947536363636,11.88,0.99,0,,11000.0,113.24229,4522.15,6364.60771,10886.75771,0.742,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LHY326B,2025-07-29,0.230099928,0.4504366966363636,288.35,0.891,0,,11000.0,4954.803663,2614.42,3430.7763370000002,6045.196337,0.753,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LKC143B,2025-07-28,0.2444039532727272,0.5394603452727272,267.46,0.876,0,,11000.0,5934.063797999999,3513.96,1551.9762020000007,5065.936202000001,0.705,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LKE361A,2025-07-30,0.2322942537272727,0.4952749064545455,275.91999999999996,0.879,0,,11000.0,5448.0239710000005,2628.58,2923.3960289999995,5551.9760289999995,0.728,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LKH469A,2024-10-03,0.2363231163636364,0.5624341418181819,262.61,0.881,0,,11000.0,6186.77556,3565.81,1247.41444,4813.22444,0.695,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LKS335C,2025-07-18,0.0629739982727272,0.0629739982727272,57.64,0.937,0,,11000.0,692.713981,6595.14,3712.146018999999,10307.286019,0.896,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LKX660B,2025-07-12,0.1360674041818181,0.1360674041818181,88.57,0.881,0,,11000.0,1496.741446,5992.23,3511.0285540000004,9503.258554,0.908,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LLG870A,2024-04-25,0.1606898127272727,0.1757359309090909,174.44,0.925,0,,11000.0,1933.09524,7227.49,1839.4147599999997,9066.90476,0.897,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LLK145A,2025-07-31,0.4196324783890909,0.8303540531236365,221.67,0.788,0,,11000.0,9133.89458436,1355.39,510.7154156400004,1866.1054156400005,0.542,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,LLZ105A,2025-06-24,0.20595217,0.4776698047272728,282.32,0.898,0,,11000.0,5254.367852,1815.31,3930.3221479999997,5745.632148,0.741,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LMA529B,2025-06-20,0.0633100599090909,0.0633100599090909,57.82,0.937,0,,11000.0,696.410659,3396.84,6906.749341000001,10303.589341,0.897,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LMB124C,2025-07-18,0.1688127783636363,0.1688127783636363,86.49,0.85,0,,11000.0,1856.940562,6042.97,3100.089438,9143.059438,0.886,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LMF593A,2025-05-22,0.113548545,0.113548545,89.7,0.897,0,,11000.0,1249.033995,5769.8,3981.166005,9750.966005,0.923,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LMF749A,2025-07-19,0.2392694644545454,0.5246194217272727,273.03999999999996,0.869,0,,11000.0,5770.813639,2385.09,2844.096361,5229.186361,0.711,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LMG569A,2025-07-30,0.271572339,0.6020234709090909,264.56,0.85,0,,11000.0,6622.25818,2412.98,1964.7618200000002,4377.74182,0.669,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LMM734A,2025-07-31,0.3291527278745454,0.7254301544945455,241.62,0.852,0,,11000.0,7979.731699440001,2279.54,740.7283005599993,3020.2683005599993,0.608,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LMN574A,2024-10-05,0.010382099090909,0.010382099090909,11.88,0.99,0,,11000.0,114.20309,8664.73,2221.0669099999996,10885.79691,0.742,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LMS927B,2025-07-31,0.2389387316363636,0.5721305239090909,263.2,0.894,0,,11000.0,6293.4357629999995,2996.83,1709.7342370000006,4706.5642370000005,0.693,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LMU573B,2025-07-31,0.2474868645454545,0.5346428749090909,271.36,0.87,0,,11000.0,5881.071624,2719.29,2399.638376,5118.928376,0.707,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LPB973A,2024-12-09,0.1075849318181818,0.1075849318181818,79.08,0.892,0,,11000.0,1183.43425,4539.36,5277.20575,9816.56575,0.925,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LPM957A,2025-05-18,0.1938503529090909,0.225718342,167.96,0.92,0,,11000.0,2482.901762,5222.27,3294.828238,8517.098238,0.871,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LPM957A,2025-05-18,0.1874423628181818,0.2342671691818182,177.71,0.923,0,,11000.0,2576.938861,4117.61,4305.451139,8423.061139,0.867,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LRK797A,2025-07-01,0.1425735962727272,0.1425735962727272,121.95,0.909,0,,11000.0,1568.309559,6021.73,3409.960441000001,9431.690441,0.911,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LRN332A,2024-05-13,0.0197062263636363,0.0197062263636363,11.76,0.98,0,,11000.0,216.76849,7612.87,3170.3615099999997,10783.23151,0.735,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LRS739A,2025-07-27,0.2142004359090909,0.4869479306363637,277.34999999999997,0.905,0,,11000.0,5356.427237000001,1916.83,3726.7427629999993,5643.572762999999,0.738,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LRV034B,2025-03-17,0.01800299,0.01800299,11.78,0.982,0,,11000.0,198.03289,3247.51,7554.457109999999,10801.96711,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LRV397A,2024-04-12,0.2074317218181818,0.4698960709090909,276.82,0.894,0,,11000.0,5168.85678,2492.03,3339.1132199999997,5831.14322,0.744,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LSA232A,2025-04-22,0.45348987,0.45348987,130.8,0.786,0,,11000.0,4988.38857,5029.96,981.6514299999999,6011.61143,0.73,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LSC039A,2024-03-24,0.0143344809090909,0.0143344809090909,11.83,0.986,0,,11000.0,157.67928999999998,7457.07,3385.2507100000003,10842.32071,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LSG918A,2025-05-25,0.0481357524545454,0.0481357524545454,34.79,0.952,0,,11000.0,529.493277,4221.46,6249.046723,10470.506723,0.811,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LTY048A,2025-07-30,0.2531776750909091,0.4995528942727273,273.71,0.886,0,,11000.0,5495.081837000001,4591.97,912.9481629999991,5504.918162999999,0.727,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LUB299B,2025-07-28,0.2866500766363636,0.5898444349090909,263.18,0.841,0,,11000.0,6488.288784,2625.7,1886.0112159999999,4511.711216,0.673,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LUC775A,2025-06-22,0.2676925857272727,0.3669104711818182,200.89,0.854,0,,11000.0,4036.015183,4078.49,2885.4948170000007,6963.9848170000005,0.787,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LUE056A,2024-05-06,0.2376595836363636,0.3823473418181818,195.15,0.879,0,,11000.0,4205.82076,5852.0,942.1792400000004,6794.17924,0.785,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LUG097B,2025-07-31,0.2993868296363636,0.6728328477272727,251.02,0.857,0,,11000.0,7401.161325,1208.1,2390.738675,3598.838675,0.635,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,LUJ963A,2025-07-31,0.8683511353636365,1.7499622262727272,69.8,0.599,0,,11000.0,19249.584489,0.0,0.0,0.0,0.411,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,LUK295A,2025-07-27,0.048606326090909,0.048606326090909,34.81,0.951,0,,11000.0,534.669587,6817.77,3647.5604129999992,10465.330413,0.811,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LUP764B,2025-05-12,0.2534413525454546,0.5457767625454546,268.64000000000004,0.859,0,,11000.0,6003.544388,2084.98,2911.4756119999997,4996.455612,0.699,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LUY792A,2024-03-02,0.0533362899999999,0.0533362899999999,46.55,0.947,0,,11000.0,586.6991899999999,7369.66,3043.640810000001,10413.30081,0.857,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LVA200C,2025-07-26,0.2021647667272727,0.2021647667272727,147.92,0.914,0,,11000.0,2223.812434,3760.2,5015.987566000001,8776.187566,0.882,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LVJ213A,2024-11-24,0.2205149072727272,0.5380391781818182,261.27,0.896,0,,11000.0,5918.430960000001,1826.79,3254.7790399999994,5081.569039999999,0.71,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LVS956A,2025-07-31,0.2161755012727272,0.4782295445454545,278.92,0.899,0,,11000.0,5260.52499,2434.63,3304.84501,5739.47501,0.741,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LWM663A,2025-07-23,0.2002553950909091,0.4069191078181818,292.26,0.899,0,,11000.0,4476.110186,3611.89,2911.9998140000002,6523.889814,0.776,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LWP774A,2025-06-16,0.0152198362727272,0.0152198362727272,11.82,0.985,0,,11000.0,167.418199,4394.59,6437.991801,10832.581801,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LWT662A,2025-06-04,0.0173488817272727,0.0173488817272727,11.79,0.983,0,,11000.0,190.837699,4116.29,6692.872301,10809.162301,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LWY580A,2025-07-30,0.5176859299090909,1.022295053181818,194.37,0.75,0,,11000.0,11245.245585,0.0,0.0,0.0,0.45,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LWZ452A,2025-07-13,0.3088985350909091,0.6704509153636363,248.03,0.845,0,,11000.0,7374.960069,1784.38,1840.6599310000001,3625.0399310000003,0.634,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LXL030A,2024-03-06,0.2633166763636363,0.5327226809090909,266.64,0.868,0,,11000.0,5859.94949,2654.61,2485.44051,5140.05051,0.707,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LXL539A,2025-05-23,0.191383780090909,0.4257646873636364,287.52,0.898,0,,11000.0,4683.411561,2104.45,4212.138439,6316.588439,0.767,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LYC130B,2025-03-18,0.2001545372727272,0.2001545372727272,117.5,0.872,0,,11000.0,2201.69991,4526.04,4272.260090000001,8798.30009,0.874,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,LYD851A,2025-01-17,0.2508549981818181,0.3224389745454545,192.21,0.889,0,,11000.0,3546.82872,3420.14,4033.0312800000006,7453.1712800000005,0.817,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LYD932B,2025-07-31,0.2242068289090909,0.474105559,280.63,0.886,0,,11000.0,5215.1611490000005,3854.39,1930.4488509999996,5784.8388509999995,0.74,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LYX364A,2024-10-27,0.2576389009090909,0.5494505727272727,266.72,0.865,0,,11000.0,6043.9563,2097.57,2858.4737,4956.0437,0.698,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,LZG813A,2025-05-31,0.0582706241818181,0.0582706241818181,58.06,0.942,0,,11000.0,640.976866,8629.27,1729.7531339999987,10359.023134,0.901,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,LZW205B,2025-04-02,0.2826696645454545,0.6135870481818182,254.96,0.857,0,,11000.0,6749.457530000001,3646.12,604.4224699999995,4250.542469999999,0.665,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,M00623,2025-04-27,0.2493883362727272,0.510413818090909,273.6,0.864,0,,11000.0,5614.551998999999,1938.22,3447.2280010000004,5385.448001000001,0.718,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,M02696,2025-04-06,0.3692110418181817,0.656144950909091,254.83,0.864,0,,11000.0,7217.59446,1378.47,2403.9355399999995,3782.4055399999997,0.645,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,M05ADW,2024-06-17,0.0192913354545454,0.0192913354545454,11.77,0.981,0,,11000.0,212.20469,3982.81,6804.98531,10787.79531,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,M07BKD,2025-01-25,0.2192536718181818,0.5035036172727273,272.71,0.889,0,,11000.0,5538.53979,3668.69,1792.7702100000001,5461.46021,0.726,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,M10ASM,2025-07-31,0.2581162595454546,0.5225436886363637,267.0,0.875,0,,11000.0,5747.9805750000005,1959.96,3292.0594249999995,5252.0194249999995,0.714,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,M30AFK,2025-07-12,0.1671620923636363,0.1671620923636363,109.2,0.88,0,,11000.0,1838.783016,7433.68,1727.5369840000003,9161.216984,0.892,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,M76BDV,2023-11-04,0.0083771872727272,0.0083771872727272,11.9,0.992,0,,11000.0,92.14906,8208.84,2699.01094,10907.85094,0.744,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,M88BHK,2025-07-31,0.1855465856363636,0.4396833184545454,281.99,0.911,0,,11000.0,4836.516503,4880.77,1282.7134969999997,6163.483497,0.762,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,M90632,2024-10-22,0.8254966172727273,1.1208797863636364,99.56,0.613,0,,11000.0,12329.67765,0.0,0.0,0.0,0.423,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,MAF974B,2024-11-08,0.1108421854545454,0.1108421854545454,79.01,0.889,0,,11000.0,1219.26404,8783.16,997.5759600000001,9780.73596,0.922,1,restructure-full,PIA_OPCIONES
