plaza_limpia,placa,fecha_dia,litros_diarios,tickets_diarios,recaudo_diario,precio_promedio,credito_diario,litros_7d,tickets_7d,recaudo_7d,credito_7d,litros_14d,tickets_14d,recaudo_14d,credito_14d,litros_30d,tickets_30d,recaudo_30d,credito_30d,coverage_ratio_7d,coverage_ratio_14d,coverage_ratio_30d,recencia_dias,downtime_hours,activity_drop_pct,average_speed_kph,trip_count,stop_hours,seatbelt_off_events,speed_range1_hours,speed_range2_hours,speed_range3_hours,speed_range1_km,speed_range2_km,speed_range3_km,max_speed_kph,driving_hours,engine_hours,idling_hours,after_hours_distance_km,after_hours_driving_hours,after_hours_stop_hours,work_distance_km,work_driving_hours,work_stop_hours,distance_km,downtime_hours_7d,downtime_days_7d,downtime_hours_14d,downtime_days_14d,downtime_hours_30d,downtime_days_30d,protections_applied_last_12m,trip_count_7d,seatbelt_off_events_7d,stop_hours_7d,speed_range1_hours_7d,speed_range2_hours_7d,speed_range3_hours_7d,speed_range1_km_7d,speed_range2_km_7d,speed_range3_km_7d,driving_hours_7d,engine_hours_7d,idling_hours_7d,after_hours_distance_km_7d,after_hours_driving_hours_7d,after_hours_stop_hours_7d,work_distance_km_7d,work_driving_hours_7d,work_stop_hours_7d,distance_km_7d,average_speed_kph_7d,max_speed_kph_7d_max,trip_count_14d,seatbelt_off_events_14d,stop_hours_14d,speed_range1_hours_14d,speed_range2_hours_14d,speed_range3_hours_14d,speed_range1_km_14d,speed_range2_km_14d,speed_range3_km_14d,driving_hours_14d,engine_hours_14d,idling_hours_14d,after_hours_distance_km_14d,after_hours_driving_hours_14d,after_hours_stop_hours_14d,work_distance_km_14d,work_driving_hours_14d,work_stop_hours_14d,distance_km_14d,average_speed_kph_14d,max_speed_kph_14d_max,trip_count_30d,seatbelt_off_events_30d,stop_hours_30d,speed_range1_hours_30d,speed_range2_hours_30d,speed_range3_hours_30d,speed_range1_km_30d,speed_range2_km_30d,speed_range3_km_30d,driving_hours_30d,engine_hours_30d,idling_hours_30d,after_hours_distance_km_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,work_distance_km_30d,work_driving_hours_30d,work_stop_hours_30d,distance_km_30d,average_speed_kph_30d,max_speed_kph_30d_max,seatbelt_off_rate_30d,high_speed_hours_30d,high_speed_ratio_30d,idle_hours_ratio_30d,days_since_last_protection,label_date,default_flag,label_reason
EDOMEX - TLANEPANTLA,A346JMC,2025-07-31,11.5596,1,0.0,10.89,151.546356,104.4269,7.0,0.0,1350.101139,192.2843,14.0,0.0,2468.409553,426.8988,30.0,0.0,5520.744198,0.0750056188333333,0.1371338640555555,0.306708011,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-31,1,low_coverage_active|noise
EDOMEX - TLANEPANTLA,A3472C,2023-10-15,6.81,1,0.0,11.49,85.19309999999999,6.81,1.0,0.0,85.19309999999999,6.81,1.0,0.0,85.19309999999999,6.81,1.0,0.0,85.19309999999999,0.00473295,0.00473295,0.00473295,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2023-10-15,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3486H,2024-05-06,12.509,1,0.0,11.99,150.23309,12.509,1.0,0.0,150.23309,12.509,1.0,0.0,150.23309,12.509,1.0,0.0,150.23309,0.0083462827777777,0.0083462827777777,0.0083462827777777,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-05-06,1,low_coverage_active|noise
EDOMEX - TLANEPANTLA,A3487H,2025-07-12,16.4195,1,0.0,11.99,197.198195,84.4195,8.0,0.0,1036.584195,147.0235,15.0,0.0,1797.109735,147.0235,15.0,0.0,1797.109735,0.0575880108333333,0.0998394297222222,0.0998394297222222,251,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-12,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3496J,2024-07-10,16.35,1,0.0,10.49,220.8885,168.962,12.0,0.0,2282.6766199999997,276.08799999999997,19.0,0.0,3729.94888,667.654,47.0,0.0,9020.00554,0.1268153677777777,0.2072193822222222,0.5011114188888889,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-07-10,0,stable
EDOMEX - ECATEPEC,A3512J,2025-07-20,14.7598,1,0.0,11.99,177.265198,123.6046,9.0,0.0,1484.491246,249.6303,18.0,0.0,2998.059903,546.2899,39.0,0.0,6560.941699,0.0824717358888889,0.1665588835,0.3644967610555555,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-20,1,low_coverage_active
EDOMEX - ECATEPEC,A3513J,2025-06-07,8.3403,1,0.0,11.99,100.167003,102.6463,8.0,0.0,1232.782063,213.9741,16.0,0.0,2569.828941,442.9703,32.0,0.0,5320.073303,0.0684878923888888,0.1427682745,0.2955596279444444,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-06-07,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3524H,2025-07-23,8.6497,1,0.0,11.99,103.882897,75.1566,6.0,0.0,902.630766,75.1566,6.0,0.0,902.630766,75.1566,6.0,0.0,902.630766,0.0501461536666666,0.0501461536666666,0.0501461536666666,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-23,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3606J,2025-06-26,11.5396,1,0.0,11.99,138.590596,86.43450000000001,7.0,0.0,1038.078345,168.3275,14.0,0.0,2039.951775,194.8355,16.0,0.0,2358.312855,0.0576710191666666,0.1133306541666666,0.1310173808333333,52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-06-26,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3612C,2025-07-26,14.3595,1,0.0,11.99,172.457595,104.558,7.0,0.0,1278.66108,207.1156,14.0,0.0,2561.656656,453.5416,31.0,0.0,5644.445916,0.0710367266666666,0.1423142586666666,0.3135803286666666,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-26,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3625B,2025-07-30,13.7798,1,0.0,11.99,165.495398,98.3063,7.0,0.0,1225.992163,195.2113,14.0,0.0,2535.178713,395.3193,28.0,0.0,5072.969793,0.0681106757222222,0.1408432618333333,0.2818316551666667,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-30,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3697K,2024-06-05,14.169,1,0.0,11.99,170.16969,14.169,1.0,0.0,170.16969,14.169,1.0,0.0,170.16969,14.169,1.0,0.0,170.16969,0.0094538716666666,0.0094538716666666,0.0094538716666666,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-06-05,1,low_coverage_active
EDOMEX - ECATEPEC,A3730M,2025-07-14,11.4295,1,0.0,11.99,137.268295,83.1349,7.0,0.0,1009.099149,191.1359,16.0,0.0,2360.191659,218.5839,18.0,0.0,2697.206639,0.0560610638333333,0.1311217588333333,0.1498448132777777,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-14,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3750L,2025-07-15,10.6197,1,0.0,11.99,127.542597,79.1239,7.0,0.0,957.597539,151.1569,14.0,0.0,1805.195369,363.3699,31.0,0.0,4247.7669989999995,0.0531998632777777,0.1002886316111111,0.2359870554999999,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-15,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3757E,2025-07-19,8.3394,1,0.0,11.99,100.156194,110.8856,8.0,0.0,1331.736056,220.4022,15.0,0.0,2647.030422,484.6142,33.0,0.0,5820.216542,0.0739853364444444,0.1470572456666666,0.3233453634444445,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-19,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3816H,2025-07-13,15.0292,1,0.0,9.99,210.559092,113.2078,7.0,0.0,1586.041278,231.4147,14.0,0.0,3242.119947,467.6338,30.0,0.0,6551.549538,0.0881134043333333,0.1801177748333333,0.3639749743333333,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-13,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3820J,2024-06-19,15.549,1,0.0,11.49,194.51799,106.547,7.0,0.0,1332.90297,134.356,10.0,0.0,1679.61456,134.356,10.0,0.0,1679.61456,0.0740501649999999,0.0933119199999999,0.0933119199999999,57,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-06-19,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3859D,2025-05-28,0.4688,2,0.0,11.99,5.630288,85.6965,8.0,0.0,1029.214965,187.2295,15.0,0.0,2248.626295,187.2295,15.0,0.0,2248.626295,0.0571786091666666,0.1249236830555555,0.1249236830555555,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-05-28,1,low_coverage_active
EDOMEX - ECATEPEC,A3861B,2025-02-09,16.429,1,0.0,11.99,197.31229,16.429,1.0,0.0,197.31229,16.429,1.0,0.0,197.31229,16.429,1.0,0.0,197.31229,0.0109617938888888,0.0109617938888888,0.0109617938888888,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-02-09,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3864B,2025-06-23,16.6497,1,0.0,11.99,199.962897,102.9964,7.0,0.0,1323.333464,215.0134,14.0,0.0,2780.674634,439.7364,30.0,0.0,5704.320863999999,0.0735185257777777,0.1544819241111111,0.3169067146666666,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-06-23,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3873M,2024-04-02,15.099,1,0.0,11.99,181.33899,42.477,3.0,0.0,504.13427,42.477,3.0,0.0,504.13427,42.477,3.0,0.0,504.13427,0.0280074594444444,0.0280074594444444,0.0280074594444444,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-04-02,1,low_coverage_active
EDOMEX - TLANEPANTLA,A3889A,2025-01-12,13.319,1,0.0,11.49,166.62069,81.243,7.0,0.0,1016.34993,166.96599999999998,14.0,0.0,2083.98016,257.338,22.0,0.0,3174.50238,0.0564638849999999,0.1157766755555555,0.1763612433333333,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-01-12,1,low_coverage_active
EDOMEX - ECATEPEC,A3917B,2025-07-30,13.5596,1,0.0,11.99,162.850796,49.5868,4.0,0.0,595.537468,49.5868,4.0,0.0,595.537468,49.5868,4.0,0.0,595.537468,0.0330854148888888,0.0330854148888888,0.0330854148888888,70,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-30,1,low_coverage_active
EDOMEX - ECATEPEC,A3929L,2025-07-11,14.3895,1,0.0,11.99,172.817895,99.8273,7.0,0.0,1198.925873,161.2797,12.0,0.0,1941.257197,161.2797,12.0,0.0,1941.257197,0.0666069929444444,0.1078476220555555,0.1078476220555555,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-11,1,low_coverage_active
EDOMEX - TLANEPANTLA,A399JMB,2025-07-31,16.97,1,0.0,10.89,222.47669999999997,94.4862,7.0,0.0,1207.792942,201.9823,15.0,0.0,2558.788503,436.6992,32.0,0.0,5612.455372,0.0670996078888888,0.1421549168333333,0.3118030762222222,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-31,1,low_coverage_active
