placa,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo
A85212D,Estado de M̩xico,2025-03-27,2025-07-16,8,200.1095,0.0,1.8191772727272728,0.0,151.7205,0.0,7,151.7205,0.0,7,200.1095,0.0,8,200.1095,0.0,8,50.027375000000006,0.0,151.72050000000002,0.0
A8523D,Estado de M̩xico,2023-11-18,2025-07-30,106,1510.0940000000003,5546.1,2.435635483870968,8.945322580645161,17.3394,0.0,1,134.427,293.93999999999994,8,254.065,1012.14,16,996.242,5376.66,72,71.90923809523808,264.1,206.951,1242.18
A85266D,Estado de M̩xico,2024-09-03,2025-05-29,191,7403.724699999999,0.0,27.625838432835817,0.0,175.43789999999998,0.0,4,2230.3156999999997,0.0,57,5082.0527,0.0,132,7403.724699999999,0.0,191,822.6360777777778,0.0,1064.8,0.0
A8527J,Estado de M̩xico,2024-05-25,2025-07-30,38,614.0720000000002,2897.4999999999995,1.4280744186046517,6.738372093023255,88.17840000000001,440.90000000000003,5,227.3152,1136.6000000000001,14,417.54499999999996,2087.8,25,505.079,2352.5000000000005,31,40.93813333333334,193.16666666666669,86.92830000000001,434.65
A85421D,Estado de M̩xico,2024-08-29,2025-06-01,226,3886.7545,0.0,14.133652727272727,0.0,984.5188,0.0,68,1980.2054999999996,0.0,127,2380.7095,0.0,146,3886.7545,0.0,226,388.67544999999996,0.0,789.2726,0.0
A85424D,Estado de M̩xico,2024-08-28,2025-07-26,284,6606.5463,0.0,19.959354380664653,0.0,178.9883,0.0,11,178.9883,0.0,11,2183.328299999999,0.0,85,6606.5463,0.0,284,550.545525,0.0,1301.604,0.0
A85439D,Estado de M̩xico,2024-08-28,2025-07-31,375,8133.4646999999995,0.0,24.206740178571426,0.0,920.6168,0.0,26,1077.4617,0.0,31,3765.9677,0.0,123,8133.4646999999995,0.0,375,677.788725,0.0,1164.875,0.0
A85444D,Estado de M̩xico,2024-08-29,2025-07-31,196,7732.004900000001,0.0,23.080611641791048,0.0,389.91650000000004,0.0,11,1790.7502000000002,0.0,44,4031.5579000000007,0.0,99,7732.004900000001,0.0,196,644.3337416666667,0.0,795.08,0.0
A85470D,Estado de M̩xico,2024-10-25,2025-07-31,399,9289.6163,0.0,33.29611577060932,0.0,1319.8367999999998,0.0,39,3661.9087,0.0,134,5939.6373,0.0,250,9289.6163,0.0,399,928.9616300000001,0.0,1402.2634,0.0
A85593D,Estado de M̩xico,2024-08-29,2025-07-30,514,10794.396799999999,0.0,32.22208,0.0,641.0251,0.0,25,2434.3518000000004,0.0,109,5459.8178,0.0,304,10794.396799999999,0.0,514,899.5330666666665,0.0,1135.3273,0.0
A85595D,Estado de M̩xico,2024-08-30,2025-07-31,351,11533.7659,0.0,34.42915194029851,0.0,1417.4895999999999,0.0,51,2841.5836000000004,0.0,99,6104.3419,0.0,181,11533.7659,0.0,351,961.1471583333333,0.0,1351.905,0.0
A85596D,Estado de M̩xico,2024-10-18,2025-06-12,166,3637.5443000000005,0.0,15.413323305084747,0.0,117.38029999999999,0.0,6,117.38029999999999,0.0,6,2070.4842999999996,0.0,109,3637.5443000000005,0.0,166,454.6930375,0.0,922.366,0.0
A85597D,Estado de M̩xico,2024-08-30,2025-07-31,383,10007.683099999998,0.0,29.873680895522384,0.0,1286.5507000000002,0.0,55,3309.7841,0.0,136,5692.187099999999,0.0,238,10007.683099999998,0.0,383,833.9735916666667,0.0,1239.4789,0.0
A8570D,Estado de M̩xico,2024-08-29,2024-08-29,1,15.379,0.0,15.379,0.0,15.379,0.0,1,15.379,0.0,1,15.379,0.0,1,15.379,0.0,1,15.379,0.0,15.379,0.0
A8584C,Estado de M̩xico,2024-01-16,2025-07-30,58,613.2462,0.0,1.0950825000000002,0.0,118.3328,0.0,11,384.99649999999997,0.0,36,545.5502,0.0,53,555.5802,0.0,54,32.276115789473685,0.0,139.0825,0.0
A85853D,Estado de M̩xico,2024-10-20,2025-07-31,15,502.25890000000004,0.0,1.7685172535211269,0.0,265.2576,0.0,7,322.4569,0.0,8,339.13689999999997,0.0,9,502.25890000000004,0.0,15,50.22589000000001,0.0,227.87900000000002,0.0
A8601E,Estado de M̩xico,2024-12-16,2024-12-16,1,8.979,0.0,8.979,0.0,8.979,0.0,1,8.979,0.0,1,8.979,0.0,1,8.979,0.0,1,8.979,0.0,8.979,0.0
A8610B,Estado de M̩xico,2023-09-13,2023-09-13,1,8.769,0.0,8.769,0.0,8.769,0.0,1,8.769,0.0,1,8.769,0.0,1,8.769,0.0,1,8.769,0.0,8.769,0.0
A8624L,Estado de M̩xico,2025-01-25,2025-07-29,12,145.882,215.12,0.7885513513513513,1.1628108108108108,11.5796,46.32,1,92.346,158.96,8,130.323,215.11999999999998,11,145.882,215.12,12,20.840285714285717,30.73142857142857,68.0767,61.879999999999995
A8675A,Estado de M̩xico,2025-01-13,2025-01-13,1,17.139,0.0,17.139,0.0,17.139,0.0,1,17.139,0.0,1,17.139,0.0,1,17.139,0.0,1,17.139,0.0,17.139,0.0
A8691L,Estado de M̩xico,2025-07-09,2025-07-31,15,194.773,0.0,9.27490476190476,0.0,194.773,0.0,15,194.773,0.0,15,194.773,0.0,15,194.773,0.0,15,194.773,0.0,194.773,0.0
A8695B,Estado de M̩xico,2024-05-23,2024-06-07,3,33.867,88.8,2.4190714285714283,6.3428571428571425,33.867,88.8,3,33.867,88.8,3,33.867,88.8,3,33.867,88.8,3,33.867,88.8,33.867,88.8
A8731E,Estado de M̩xico,2023-11-14,2024-02-23,16,181.916,0.0,1.8191599999999999,0.0,26.79,0.0,2,106.553,0.0,9,181.916,0.0,16,181.916,0.0,16,45.479,0.0,107.56,0.0
A8801K,Estado de M̩xico,2024-03-04,2024-09-23,7,89.223,456.84,0.4416980198019802,2.2615841584158414,12.629,75.02,1,12.629,75.02,1,75.01400000000001,372.43,6,89.223,456.84,7,12.746142857142859,65.26285714285714,25.628,152.24
A88211,Estado de M̩xico,2024-10-19,2024-10-19,1,16.209,81.05,16.209,81.05,16.209,81.05,1,16.209,81.05,1,16.209,81.05,1,16.209,81.05,1,16.209,81.05,16.209,81.05
A8912B,Estado de M̩xico,2024-09-11,2025-07-27,39,548.8191,0.0,1.72043605015674,0.0,72.0274,0.0,5,192.25510000000003,0.0,13,384.40109999999993,0.0,27,548.8191,0.0,39,49.89264545454546,0.0,104.163,0.0
A8944C,Estado de M̩xico,2024-09-01,2025-07-20,20,240.3419,0.0,0.7464034161490684,0.0,52.919200000000004,0.0,5,91.49889999999999,0.0,8,152.1839,0.0,13,240.3419,0.0,20,21.849263636363638,0.0,52.9192,0.0
A9007G,Estado de M̩xico,2024-08-10,2024-08-10,1,9.719,48.6,9.719,48.6,9.719,48.6,1,9.719,48.6,1,9.719,48.6,1,9.719,48.6,1,9.719,48.6,9.719,48.6
A9053B,Estado de M̩xico,2024-11-21,2024-12-01,2,33.428000000000004,0.0,3.7142222222222228,0.0,33.428000000000004,0.0,2,33.428000000000004,0.0,2,33.428000000000004,0.0,2,33.428000000000004,0.0,2,33.428000000000004,0.0,33.428000000000004,0.0
A9054A,Estado de M̩xico,2023-10-24,2024-10-22,45,466.31200000000007,1278.8,1.2810769230769232,3.513186813186813,181.16199999999998,13.55,17,197.142,93.5,18,197.142,93.5,18,466.31200000000007,1278.8,45,35.87015384615385,98.36923076923077,112.545,475.29999999999995
A9088G,Estado de M̩xico,2023-10-28,2025-04-14,25,253.92399999999998,0.0,0.476405253283302,0.0,50.288,0.0,4,62.247,0.0,5,86.434,0.0,8,231.336,0.0,22,14.106888888888891,0.0,50.288,0.0
A9094E,Estado de M̩xico,2024-11-10,2024-11-10,1,14.729,88.38,14.729,88.38,14.729,88.38,1,14.729,88.38,1,14.729,88.38,1,14.729,88.38,1,14.729,88.38,14.729,88.38
A9119G,Estado de M̩xico,2024-04-23,2024-06-29,7,90.586,0.0,1.3520298507462687,0.0,16.33,0.0,1,90.586,0.0,7,90.586,0.0,7,90.586,0.0,7,30.195333333333334,0.0,74.256,0.0
A9130A,Estado de M̩xico,2024-03-12,2025-07-22,40,436.40189999999996,619.38,0.8798425403225806,1.24875,84.63640000000001,0.0,8,207.59390000000002,0.0,20,304.4579,0.0,29,304.4579,0.0,29,25.670699999999993,36.43411764705883,92.34779999999999,333.24
A9254H,Estado de M̩xico,2024-02-21,2024-02-21,1,13.049,0.0,13.049,0.0,13.049,0.0,1,13.049,0.0,1,13.049,0.0,1,13.049,0.0,1,13.049,0.0,13.049,0.0
A9255J,Estado de M̩xico,2024-02-08,2025-07-30,514,6041.4757,0.0,11.22950873605948,0.0,352.2374,0.0,29,1129.3463,0.0,96,2231.3097,0.0,191,4249.1167000000005,0.0,364,335.6375388888889,0.0,452.259,0.0
A9293J,Estado de M̩xico,2024-08-08,2024-08-09,2,25.628,128.14999999999998,25.628,128.14999999999998,25.628,128.14999999999998,2,25.628,128.14999999999998,2,25.628,128.14999999999998,2,25.628,128.14999999999998,2,25.628,128.14999999999998,25.628,128.14999999999998
A929JMF,Estado de M̩xico,2023-09-26,2025-07-31,561,7023.6127,89.27,10.420790356083085,0.1324480712166172,443.86650000000003,0.0,32,1291.0316000000003,0.0,94,2234.9027,0.0,177,4693.3587,89.27,369,305.37446521739133,3.8813043478260867,619.897,85.11999999999999
A931JMD,Estado de M̩xico,2023-09-21,2024-08-20,115,961.8810000000001,0.0,2.8885315315315316,0.0,77.143,0.0,10,85.47299999999998,0.0,11,389.4590000000001,0.0,47,961.8810000000001,0.0,115,80.15675,0.0,206.07,0.0
A9341M,Estado de M̩xico,2024-11-26,2025-07-31,8,109.9524,0.0,0.4451514170040486,0.0,17.3394,0.0,1,17.3394,0.0,1,17.3394,0.0,1,109.9524,0.0,8,12.216933333333333,0.0,34.887,0.0
A9358L,Estado de M̩xico,2023-12-06,2023-12-06,1,17.009,93.56,17.009,93.56,17.009,93.56,1,17.009,93.56,1,17.009,93.56,1,17.009,93.56,1,17.009,93.56,17.009,93.56
A93980,Estado de M̩xico,2023-09-27,2025-06-05,28,428.5995999999999,0.0,0.6946508914100484,0.0,15.5096,0.0,1,25.2596,0.0,2,48.0576,0.0,4,164.36660000000003,0.0,11,20.40950476190476,0.0,64.119,0.0
A9412C,Estado de M̩xico,2023-11-21,2025-07-30,97,1026.3647999999998,0.0,1.666176623376623,0.0,84.7356,0.0,8,229.72979999999998,0.0,25,336.3718,0.0,35,731.5638,0.0,71,48.87451428571429,0.0,115.203,0.0
A9417K,Estado de M̩xico,2024-10-05,2024-11-09,2,34.048,0.0,0.9728,0.0,16.839,0.0,1,34.048,0.0,2,34.048,0.0,2,34.048,0.0,2,17.024,0.0,17.209,0.0
A9423D,Estado de M̩xico,2024-01-31,2025-07-28,30,443.07959999999997,196.73,0.8144845588235293,0.3616360294117647,15.8499,0.0,1,25.4496,0.0,2,98.9246,24.65,7,239.3456,94.85999999999999,16,23.31997894736842,10.354210526315791,97.143,48.57
A9425H,Estado de M̩xico,2023-09-25,2025-07-31,266,3908.6657,0.0,5.799207270029673,0.0,282.96320000000003,0.0,19,807.6193000000001,0.0,56,1391.2546999999997,0.0,97,2854.3427,0.0,196,169.94198695652173,0.0,303.331,0.0
A9448K,Estado de M̩xico,2024-07-10,2024-07-10,1,16.929,0.0,16.929,0.0,16.929,0.0,1,16.929,0.0,1,16.929,0.0,1,16.929,0.0,1,16.929,0.0,16.929,0.0
A9502L,Estado de M̩xico,2024-03-08,2024-09-03,3,35.967,0.0,0.20093296089385473,0.0,10.079,0.0,1,10.079,0.0,1,35.967,0.0,3,35.967,0.0,3,5.9944999999999995,0.0,25.887999999999998,0.0
A9514J,Estado de M̩xico,2024-10-31,2024-11-25,14,211.90599999999998,64.69,8.829416666666665,2.6954166666666666,211.90599999999998,64.69,14,211.90599999999998,64.69,14,211.90599999999998,64.69,14,211.90599999999998,64.69,14,211.906,64.69,211.906,64.69
A95229,Estado de M̩xico,2025-04-01,2025-06-12,7,103.75489999999999,0.0,1.4410402777777778,0.0,41.2477,0.0,3,103.75489999999999,0.0,7,103.75489999999999,0.0,7,103.75489999999999,0.0,7,34.584966666666666,0.0,47.1185,0.0
A952JMF,Estado de M̩xico,2024-09-11,2025-07-26,95,1281.4545,0.0,4.029731132075472,0.0,108.875,0.0,9,434.09489999999994,0.0,33,667.7795000000001,0.0,50,1281.4545,0.0,95,116.49586363636364,0.0,222.0032,0.0
A954AA,AGUASCALIENTES,2019-01-01,2022-12-31,3435,40774.770000000004,6297.0,27.92792465753425,4.313013698630137,910.5,0.0,71,2578.3999999999996,0.0,205,4684.349999999999,0.0,375,10033.369999999999,0.0,831,832.1381632653062,128.51020408163265,1256.45,666.0
A9560B,Estado de M̩xico,2024-03-27,2024-12-04,11,187.829,105.78,0.7453531746031746,0.4197619047619048,49.557,0.0,3,98.084,0.0,6,152.421,0.0,9,187.829,105.78,11,20.86988888888889,11.753333333333334,36.688,105.78
A9588H,Estado de M̩xico,2023-12-24,2025-07-31,191,2865.6593000000003,3837.9000000000005,4.898562905982907,6.560512820512821,262.1616,198.85,19,679.4802999999999,355.5,46,1608.0062999999998,516.05,102,2275.7063,1174.85,143,143.282965,191.89499999999998,369.193,680.5
A9592J,Estado de M̩xico,2023-11-07,2025-07-19,213,3210.8206,8373.7,5.178742903225807,13.505967741935486,18.3294,0.0,1,63.1676,168.15,4,1097.3466,1315.64,75,1968.8456,4343.43,130,152.89621904761907,398.74761904761897,410.94599999999997,1560.3799999999999
A9636H,Estado de M̩xico,2023-10-24,2024-04-02,10,135.064,725.04,0.8389068322981366,4.503354037267081,66.94800000000001,401.87999999999994,5,81.20800000000001,401.87999999999994,6,135.064,725.04,10,135.064,725.04,10,22.510666666666665,120.83999999999999,51.728,230.34
A9675D,Estado de M̩xico,2024-06-06,2024-06-19,2,19.628,0.0,1.6356666666666666,0.0,19.628,0.0,2,19.628,0.0,2,19.628,0.0,2,19.628,0.0,2,19.628,0.0,19.628,0.0
A96BCJ,Estado de M̩xico,2024-10-18,2025-01-10,4,72.146,0.0,0.8692289156626506,0.0,17.819,0.0,1,72.146,0.0,4,72.146,0.0,4,72.146,0.0,4,24.048666666666666,0.0,36.488,0.0
A970JMF,Estado de M̩xico,2023-11-19,2025-06-24,58,813.9911000000001,2836.3,1.3986101374570448,4.873367697594502,37.4787,153.67,3,135.48510000000002,555.72,12,321.33509999999995,1205.3600000000001,25,779.8941,2836.2999999999997,55,40.699555000000004,141.81500000000003,203.09,832.87
A9793C,Estado de M̩xico,2024-02-09,2024-02-23,2,25.169,151.07999999999998,1.936076923076923,11.62153846153846,25.169,151.07999999999998,2,25.169,151.07999999999998,2,25.169,151.07999999999998,2,25.169,151.07999999999998,2,25.169,151.07999999999998,25.169,151.07999999999998
A9822K,Estado de M̩xico,2025-03-02,2025-05-13,2,24.6789,0.0,0.34276249999999997,0.0,11.8499,0.0,1,24.6789,0.0,2,24.6789,0.0,2,24.6789,0.0,2,8.2263,0.0,12.829,0.0
A9862H,Estado de M̩xico,2024-12-06,2025-07-30,171,1955.5726,0.0,8.286324576271186,0.0,137.4329,0.0,13,364.9933,0.0,34,1255.7906,0.0,115,1955.5726,0.0,171,244.446575,0.0,416.001,0.0
A988JMJ,Estado de M̩xico,2024-07-27,2025-07-31,380,5821.121300000001,17386.059999999998,15.775396476964772,47.116693766937665,492.35729999999995,1489.05,33,1521.1393,5089.9,105,2899.2003,9863.2,195,5768.6543,17386.06,377,447.77856153846153,1337.3892307692306,555.0241,1942.65
A9895M,Estado de M̩xico,2023-09-13,2025-07-28,276,3910.2828,5887.549999999999,5.725157833089312,8.620131771595899,281.9233,1097.86,17,785.4010000000002,2535.54,47,1183.7687999999998,4362.49,71,1681.8667999999998,5398.389999999999,101,170.0122956521739,255.98043478260865,447.425,972.79
A9913D,Estado de M̩xico,2024-01-27,2024-01-27,1,15.689,0.0,15.689,0.0,15.689,0.0,1,15.689,0.0,1,15.689,0.0,1,15.689,0.0,1,15.689,0.0,15.689,0.0
A9914E,Estado de M̩xico,2025-01-01,2025-01-01,1,12.969,0.0,12.969,0.0,12.969,0.0,1,12.969,0.0,1,12.969,0.0,1,12.969,0.0,1,12.969,0.0,12.969,0.0
A9926G,Estado de M̩xico,2024-02-23,2025-07-31,274,3929.9348,0.0,7.51421567877629,0.0,139.4254,0.0,10,549.1228000000001,0.0,42,1237.6058,0.0,90,2749.0077999999994,0.0,191,218.32971111111112,0.0,319.75100000000003,0.0
A9933E,Estado de M̩xico,2025-04-28,2025-04-28,1,14.3895,0.0,14.3895,0.0,14.3895,0.0,1,14.3895,0.0,1,14.3895,0.0,1,14.3895,0.0,1,14.3895,0.0,14.3895,0.0
A9933G,Estado de M̩xico,2025-03-04,2025-04-29,2,27.0592,0.0,0.49198545454545456,0.0,12.0592,0.0,1,27.0592,0.0,2,27.0592,0.0,2,27.0592,0.0,2,13.5296,0.0,15.0,0.0
A9939H,Estado de M̩xico,2024-03-22,2024-03-22,1,16.469,98.82,16.469,98.82,16.469,98.82,1,16.469,98.82,1,16.469,98.82,1,16.469,98.82,1,16.469,98.82,16.469,98.82
A996JMF,Estado de M̩xico,2023-12-16,2025-07-31,464,5553.1989,0.0,9.380403547297298,0.0,446.64449999999994,0.0,38,897.2274,0.0,78,2098.6579,0.0,178,4084.9779,0.0,345,277.659945,0.0,450.618,0.0
A9976D,Estado de M̩xico,2024-09-07,2025-07-30,211,1790.018,0.0,5.490852760736196,0.0,110.27449999999999,0.0,15,354.759,0.0,50,810.917,0.0,102,1790.018,0.0,211,162.7289090909091,0.0,238.243,0.0
AA2539C,Estado de M̩xico,2023-10-03,2025-06-28,3,41.0277,0.0,0.06471246056782334,0.0,8.6897,0.0,1,8.6897,0.0,1,8.6897,0.0,1,8.6897,0.0,1,1.8648954545454546,0.0,32.338,0.0
AEW266B,Estado de M̩xico,2024-01-11,2025-07-30,85,1132.8647999999998,0.0,2.001527915194346,0.0,280.65049999999997,0.0,21,818.4443000000001,0.0,61,1118.6858,0.0,84,1118.6858,0.0,84,59.62446315789473,0.0,319.6781,0.0
B01923,Estado de M̩xico,2024-08-16,2025-03-01,2,18.169,0.0,0.09222842639593909,0.0,8.0,0.0,1,8.0,0.0,1,8.0,0.0,1,18.169,0.0,2,2.5955714285714286,0.0,10.169,0.0
B05479,Estado de M̩xico,2023-12-20,2024-03-13,2,29.637999999999998,207.48000000000002,0.35283333333333333,2.47,13.809,96.67,1,29.637999999999998,207.48000000000002,2,29.637999999999998,207.48000000000002,2,29.637999999999998,207.48000000000002,2,9.879333333333333,69.16000000000001,15.829,110.81
B05BJN,Estado de M̩xico,2024-10-01,2025-06-17,45,631.3676999999999,0.0,2.4471616279069766,0.0,35.4195,0.0,2,263.41470000000004,0.0,18,511.2057,0.0,37,631.3676999999999,0.0,45,70.15196666666665,0.0,273.179,0.0
B07991,Estado de M̩xico,2024-03-16,2024-11-09,3,24.067,0.0,0.10154852320675106,0.0,5.909,0.0,1,5.909,0.0,1,5.909,0.0,1,24.067,0.0,3,3.008375,0.0,18.158,0.0
B07BGL,Estado de M̩xico,2025-01-01,2025-04-06,3,47.766999999999996,0.0,0.5028105263157895,0.0,29.918,0.0,2,29.918,0.0,2,47.766999999999996,0.0,3,47.766999999999996,0.0,3,11.941749999999999,0.0,17.849,0.0
B16790,Estado de M̩xico,2023-12-14,2024-12-06,28,274.443,0.0,0.7666005586592178,0.0,49.855,0.0,5,80.034,0.0,9,103.36200000000001,0.0,11,274.443,0.0,28,22.87025,0.0,60.747,0.0
B27ALF,Estado de M̩xico,2024-07-23,2024-10-14,3,47.387,0.0,0.5709277108433735,0.0,12.499,0.0,1,47.387,0.0,3,47.387,0.0,3,47.387,0.0,3,15.795666666666667,0.0,34.888,0.0
B34116,Estado de M̩xico,2024-12-21,2025-07-07,11,60.407999999999994,268.65000000000003,0.3050909090909091,1.356818181818182,6.7198,33.6,1,12.508,62.55,3,33.829,135.75,7,60.407999999999994,268.65000000000003,11,8.629714285714284,38.37857142857143,26.579,132.9
B36AYC,Estado de M̩xico,2023-12-23,2024-01-12,5,79.525,0.0,3.9762500000000003,0.0,79.525,0.0,5,79.525,0.0,5,79.525,0.0,5,79.525,0.0,5,79.525,0.0,79.525,0.0
B49AGZ,Estado de M̩xico,2025-01-29,2025-01-29,1,15.009,75.05,15.009,75.05,15.009,75.05,1,15.009,75.05,1,15.009,75.05,1,15.009,75.05,1,15.009,75.05,15.009,75.05
B49BEB,Estado de M̩xico,2024-01-04,2025-06-19,7,92.82230000000001,367.93,0.17447800751879702,0.6915977443609023,10.0083,0.0,1,23.4073,0.0,2,51.515299999999996,148.99,4,51.515299999999996,148.99,4,5.156794444444445,20.440555555555555,15.849,84.01
B73AVH,Estado de M̩xico,2024-03-20,2025-06-10,33,396.4749,0.0,0.8869684563758389,0.0,43.6489,0.0,3,73.08789999999999,0.0,6,138.6479,0.0,11,299.0809,0.0,24,26.431659999999997,0.0,60.9,0.0
C30BCE,Estado de M̩xico,2025-03-06,2025-04-21,3,41.637,71.4,0.9051521739130435,1.5521739130434784,14.739,0.0,1,41.637,71.4,3,41.637,71.4,3,41.637,71.4,3,20.8185,35.7,26.898,71.4
C89BFD,Estado de M̩xico,2023-09-29,2024-09-23,123,1589.5410000000002,8513.900000000003,4.415391666666667,23.64972222222223,230.779,1455.0,18,565.249,2374.61,45,974.039,4782.739999999999,75,1589.5410000000002,8513.900000000003,123,122.27238461538461,654.9153846153847,218.019,1374.61
C96ATD,Estado de M̩xico,2025-02-24,2025-02-24,1,4.819,0.0,4.819,0.0,4.819,0.0,1,4.819,0.0,1,4.819,0.0,1,4.819,0.0,1,4.819,0.0,4.819,0.0
CR5643,Estado de M̩xico,2024-11-19,2025-07-31,96,22624.456400000003,0.0,89.072662992126,0.0,3806.1241999999997,0.0,14,6462.5903,0.0,25,14190.7104,0.0,60,22624.456400000003,0.0,96,2513.8284888888893,0.0,4397.521,0.0
CR5657,Estado de M̩xico,2024-08-30,2025-07-05,79,21388.245700000003,0.0,69.21762362459548,0.0,2334.7765,0.0,8,5672.9597,0.0,21,11161.9727,0.0,42,21388.245700000003,0.0,79,1944.385972727273,0.0,4411.437,0.0
CR5662,Estado de M̩xico,2025-03-20,2025-03-20,1,0.159,0.0,0.159,0.0,0.159,0.0,1,0.159,0.0,1,0.159,0.0,1,0.159,0.0,1,0.159,0.0,0.159,0.0
CR5666,Estado de M̩xico,2024-10-31,2024-10-31,1,116.759,0.0,116.759,0.0,116.759,0.0,1,116.759,0.0,1,116.759,0.0,1,116.759,0.0,1,116.759,0.0,116.759,0.0
CR5673,Estado de M̩xico,2025-02-23,2025-07-14,4,967.3969,0.0,6.860970921985816,0.0,635.7489,0.0,2,635.7489,0.0,2,967.3969,0.0,4,967.3969,0.0,4,193.47938000000002,0.0,635.7489,0.0
CR5674,Estado de M̩xico,2025-07-10,2025-07-30,6,1408.8982999999998,0.0,74.15254210526315,0.0,1408.8982999999998,0.0,6,1408.8982999999998,0.0,6,1408.8982999999998,0.0,6,1408.8982999999998,0.0,6,1408.8982999999998,0.0,1408.8982999999998,0.0
CR5727,Estado de M̩xico,2024-09-04,2025-07-31,140,36309.5171,0.0,110.02883969696968,0.0,3789.5219,0.0,15,10173.869999999999,0.0,40,21320.6321,0.0,83,36309.5171,0.0,140,3025.793091666667,0.0,4021.3269999999998,0.0
CR5729,Estado de M̩xico,2025-05-02,2025-07-05,15,3929.7638999999995,0.0,62.37720476190476,0.0,2743.5664,0.0,9,3929.7638999999995,0.0,15,3929.7638999999995,0.0,15,3929.7638999999995,0.0,15,1309.9213,0.0,2992.0159,0.0
CR5733,Estado de M̩xico,2024-09-04,2025-07-11,25,5798.1875,0.0,18.764360841423947,0.0,2188.7264,0.0,9,4640.9215,0.0,20,5069.5705,0.0,22,5798.1875,0.0,25,527.1079545454545,0.0,2169.2769,0.0
CR5734,Estado de M̩xico,2024-08-30,2025-06-11,96,24964.3053,0.0,87.90248345070422,0.0,527.2994,0.0,2,6139.1533,0.0,26,14329.9343,0.0,57,24964.3053,0.0,96,2496.43053,0.0,4352.224,0.0
CR5743,Estado de M̩xico,2024-11-25,2025-05-06,8,2168.2448000000004,0.0,13.384227160493829,0.0,785.9877999999999,0.0,3,1280.1678,0.0,5,2168.2448000000004,0.0,8,2168.2448000000004,0.0,8,361.3741333333333,0.0,888.077,0.0
CR5759,Estado de M̩xico,2025-01-09,2025-06-30,23,4523.607900000001,0.0,26.300045930232564,0.0,2145.8948,0.0,11,3577.5128999999997,0.0,18,4523.607900000001,0.0,23,4523.607900000001,0.0,23,753.93465,0.0,1621.4962,0.0
CR5763,Estado de M̩xico,2024-09-27,2025-05-22,11,2639.3107999999997,0.0,11.136332489451476,0.0,259.7398,0.0,1,1729.1948,0.0,7,1729.1948,0.0,7,2639.3107999999997,0.0,11,329.91385,0.0,963.696,0.0
CR5768,Estado de M̩xico,2025-07-09,2025-07-09,1,219.0092,0.0,219.0092,0.0,219.0092,0.0,1,219.0092,0.0,1,219.0092,0.0,1,219.0092,0.0,1,219.0092,0.0,219.0092,0.0
CR5769,Estado de M̩xico,2024-09-04,2025-07-30,159,37021.062,0.0,112.86909146341463,0.0,3580.2843000000003,0.0,15,9738.7724,0.0,43,20688.71,0.0,91,37021.062,0.0,159,3365.551090909091,0.0,4168.271,0.0
CR5770,Estado de M̩xico,2024-11-07,2025-06-21,14,3310.1821,0.0,14.646823451327434,0.0,591.5296000000001,0.0,2,2038.7061000000003,0.0,8,2765.9741,0.0,12,3310.1821,0.0,14,413.7727625,0.0,1148.5575,0.0
CR5774,Estado de M̩xico,2024-08-31,2025-07-18,152,32442.368300000002,0.0,101.0665679127726,0.0,3162.7828999999997,0.0,18,10012.517300000001,0.0,52,19490.1663,0.0,94,32442.368300000002,0.0,152,2949.3062090909093,0.0,4010.917,0.0
CR5775,Estado de M̩xico,2024-09-04,2025-06-12,110,26734.910500000005,0.0,95.48182321428574,0.0,3475.9549,0.0,14,9038.1715,0.0,36,18127.724500000004,0.0,74,26734.910500000005,0.0,110,2673.49105,0.0,3560.6722,0.0
CR5776,Estado de M̩xico,2024-11-13,2025-04-24,5,969.8666999999999,0.0,5.986831481481481,0.0,449.73969999999997,0.0,2,449.73969999999997,0.0,2,969.8666999999999,0.0,5,969.8666999999999,0.0,5,161.64444999999998,0.0,274.159,0.0
CR5777,Estado de M̩xico,2024-09-02,2025-07-31,128,30918.085,0.0,93.40811178247733,0.0,3992.7828,0.0,16,9828.671799999998,0.0,41,18139.994000000002,0.0,75,30918.085,0.0,128,2576.5070833333334,0.0,3357.926,0.0
CR5778,Estado de M̩xico,2025-07-07,2025-07-07,2,260.2494,0.0,260.2494,0.0,260.2494,0.0,2,260.2494,0.0,2,260.2494,0.0,2,260.2494,0.0,2,260.2494,0.0,260.2494,0.0
CR5779,Estado de M̩xico,2024-09-02,2025-07-31,15,3829.029,0.0,11.56806344410876,0.0,719.578,0.0,4,719.578,0.0,4,719.578,0.0,4,3829.029,0.0,15,319.08575,0.0,2221.033,0.0
