placa,overall_portfolio_risk,core_financial_risk,telemetry_enhancement_score,overall_risk_score,risk_category,projected_insurance_cost,coverage_ratio_30d,gnv_credit_30d,arrears_amount,expected_payment,coverage_risk,credit_utilization,arrears_risk,safety_risk_component,operational_risk_component,accident_risk_score,fuel_efficiency_proxy,unauthorized_use_risk,tampering_risk,total_safety_events,harsh_brake_events,overspeed_events,idling_events,after_hours_events,disconnect_events,hase_default_risk,scenario_type
PDD9589,0.16228493463592594,0.2028561682949074,0.0,0.16228493463592594,low,14352.677294068,0.2813276772777778,5063.898191,12936.101809,18000.0,0.7186723227222223,0.35165959659722223,0.7186723227222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDE3038,0.18580680093074076,0.23225850116342592,0.0,0.18580680093074076,low,14606.713450052,0.0099215277222222,178.58749899999998,17821.412501,18000.0,0.9900784722777778,0.012401909652777777,0.9900784722777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDE4380,0.1798012257851852,0.22475153223148148,0.0,0.1798012257851852,low,14541.853238479998,0.0792166255555555,1425.89926,16574.10074,18000.0,0.9207833744444445,0.09902078194444444,0.9207833744444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDF2203,0.15930968106074073,0.1991371013259259,0.0,0.15930968106074073,low,14320.544555455997,0.3156575262222222,5681.835472,12318.164528,18000.0,0.6843424737777778,0.3945719077777778,0.6843424737777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDH897B,0.15708388307555554,0.19635485384444443,0.0,0.15708388307555554,low,14296.505937216,0.3413398106666667,6144.116592,11855.883408,18000.0,0.6586601893333333,0.4266747633333334,0.6586601893333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDK4435,0.16990308618703706,0.2123788577337963,0.0,0.16990308618703706,low,14434.953330819999,0.1934259286111111,3481.666715,14518.333285,18000.0,0.8065740713888889,0.24178241076388887,0.8065740713888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDK8098,0.16041792917333336,0.2005224114666667,0.0,0.16041792917333336,low,14332.513635072,0.302870048,5451.660864,12548.339136,18000.0,0.697129952,0.37858756000000005,0.697129952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDL5824,0.14791688089259258,0.18489610111574073,0.0,0.14791688089259258,low,14197.50231364,0.4471129127777778,8048.03243,9951.96757,18000.0,0.5528870872222222,0.5588911409722223,0.5528870872222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDM6606,0.16758908346666668,0.20948635433333332,0.0,0.16758908346666668,low,14409.96210144,0.22012596,3962.26728,14037.73272,18000.0,0.7798740399999999,0.27515745,0.77987404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDM6702,0.17306621503037037,0.21633276878796295,0.0,0.17306621503037037,low,14469.115122328,0.1569282881111111,2824.709186,15175.290814,18000.0,0.8430717118888889,0.19616036013888888,0.8430717118888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDN2241,0.1711774087555556,0.21397176094444448,0.0,0.1711774087555556,low,14448.716014560001,0.1787222066666666,3216.99972,14783.00028,18000.0,0.8212777933333334,0.2234027583333333,0.8212777933333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDN2243,0.18567558812222223,0.23209448515277778,0.0,0.18567558812222223,low,14605.296351719999,0.0114355216666666,205.83939,17794.16061,18000.0,0.9885644783333334,0.014294402083333334,0.9885644783333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDN2262,0.18211573716666668,0.22764467145833334,0.0,0.18211573716666668,low,14566.8499614,0.052510725,945.19305,17054.80695,18000.0,0.947489275,0.06563840625,0.9474892749999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDP9133,0.15744402028444446,0.19680502535555555,0.0,0.15744402028444446,low,14300.395419072,0.3371843813333333,6069.318864,11930.681136,18000.0,0.6628156186666667,0.42148047666666666,0.6628156186666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDP9740,0.18517035020000003,0.23146293775000001,0.0,0.18517035020000003,low,14599.83978216,0.01726519,310.77342,17689.22658,18000.0,0.98273481,0.0215814875,0.98273481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDR246A,0.12521826926666668,0.15652283658333335,0.0,0.12521826926666668,low,13952.35730808,0.7090199699999999,12762.35946,5237.64054,18000.0,0.29098003000000006,0.8862749624999999,0.29098003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDR4456,0.15396544380740743,0.19245680475925928,0.0,0.15396544380740743,low,14262.82679312,0.3773218022222222,6791.79244,11208.20756,18000.0,0.6226781977777778,0.4716522527777778,0.6226781977777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDR6179,0.15606835447777778,0.19508544309722223,0.0,0.15606835447777778,low,14285.53822836,0.3530574483333333,6355.03407,11644.96593,18000.0,0.6469425516666667,0.4413218104166666,0.6469425516666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDR8767,0.18563253067777777,0.2320406633472222,0.0,0.18563253067777777,low,14604.831331319998,0.0119323383333333,214.78209,17785.21791,18000.0,0.9880676616666667,0.014915422916666667,0.9880676616666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDS9475,0.17021367860962966,0.21276709826203707,0.0,0.17021367860962966,low,14438.307728983998,0.1898421698888889,3417.159058,14582.840942,18000.0,0.8101578301111111,0.2373027123611111,0.8101578301111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDT552A,0.16666590014740743,0.20833237518425926,0.0,0.16666590014740743,low,14399.991721592,0.2307780752222222,4154.005354,13845.994646,18000.0,0.7692219247777778,0.28847259402777775,0.7692219247777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDU4392,0.16423467288333335,0.20529334110416667,0.0,0.16423467288333335,low,14373.734467139999,0.2588306975,4658.952555,13341.047445,18000.0,0.7411693025,0.323538371875,0.7411693025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDV1717,0.18413051407703707,0.2301631425962963,0.0,0.18413051407703707,low,14588.609552032,0.0292632991111111,526.739384,17473.260616,18000.0,0.9707367008888889,0.036579123888888884,0.9707367008888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDV9084,0.17601362763703704,0.2200170345462963,0.0,0.17601362763703704,low,14500.947178479999,0.1229196811111111,2212.55426,15787.44574,18000.0,0.8770803188888889,0.1536496013888889,0.8770803188888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDX3752,0.1460019976621111,0.18250249707763888,0.0,0.1460019976621111,low,14176.821574750798,0.4692077192833334,8445.7389471,9554.2610529,18000.0,0.5307922807166666,0.5865096491041667,0.5307922807166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDY4327,0.1815152826077778,0.22689410325972223,0.0,0.1815152826077778,low,14560.365052164,0.0594390468333333,1069.902843,16930.097157,18000.0,0.9405609531666667,0.07429880854166668,0.9405609531666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PDZ7437,0.18487761925740742,0.23109702407175928,0.0,0.18487761925740742,low,14596.67828798,0.0206428547222222,371.571385,17628.428615,18000.0,0.9793571452777778,0.02580356840277778,0.9793571452777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEB7197,0.17907614221481483,0.22384517776851853,0.0,0.17907614221481483,low,14534.022335919999,0.0875829744444444,1576.49354,16423.50646,18000.0,0.9124170255555556,0.10947871805555555,0.9124170255555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEC1932,0.16900442076666666,0.2112555259583333,0.0,0.16900442076666666,low,14425.24774428,0.203795145,3668.31261,14331.68739,18000.0,0.796204855,0.25474393125,0.7962048549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEC8365,0.18590515704814817,0.2323814463101852,0.0,0.18590515704814817,low,14607.77569612,0.0087866494444444,158.15969,17841.84031,18000.0,0.9912133505555556,0.010983311805555557,0.9912133505555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEC9204,0.16533600102370372,0.20667000127962964,0.0,0.16533600102370372,low,14385.628811056,0.2461230651111111,4430.215172,13569.784828,18000.0,0.753876934888889,0.3076538313888889,0.7538769348888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PED4226,0.1576623820740741,0.1970779775925926,0.0,0.1576623820740741,low,14302.7537264,0.3346648222222222,6023.9668,11976.0332,18000.0,0.6653351777777778,0.4183310277777778,0.6653351777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PED7381,0.17556761145555558,0.21945951431944447,0.0,0.17556761145555558,low,14496.13020372,0.1280660216666666,2305.18839,15694.81161,18000.0,0.8719339783333334,0.16008252708333331,0.8719339783333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEE3676,0.17232199330296297,0.2154024916287037,0.0,0.17232199330296297,low,14461.077527672,0.1655154618888889,2979.278314,15020.721686,18000.0,0.8344845381111111,0.20689432736111113,0.8344845381111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEF2218,0.15638792213407407,0.19548490266759258,0.0,0.15638792213407407,low,14288.989559047997,0.3493701292222222,6288.662326000001,11711.337674,18000.0,0.6506298707777778,0.4367126615277778,0.6506298707777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEF5712,0.18442654812222226,0.2305331851527778,0.0,0.18442654812222226,low,14591.806719719998,0.0258475216666666,465.25539,17534.74461,18000.0,0.9741524783333334,0.032309402083333334,0.9741524783333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEF6461,0.16880109520555558,0.21100136900694447,0.0,0.16880109520555558,low,14423.05182822,0.2061412091666666,3710.541765,14289.458235,18000.0,0.7938587908333334,0.2576765114583333,0.7938587908333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEF6959,0.17440733906666667,0.21800917383333332,0.0,0.17440733906666667,low,14483.59926192,0.14145378,2546.16804,15453.83196,18000.0,0.85854622,0.176817225,0.85854622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEH5762,0.15675303982592592,0.1959412997824074,0.0,0.15675303982592592,low,14292.932830119998,0.3451572327777778,6212.830190000001,11787.16981,18000.0,0.6548427672222221,0.43144654097222224,0.6548427672222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEH9697,0.16356602460481484,0.20445753075601855,0.0,0.16356602460481484,low,14366.513065731999,0.2665458699444444,4797.825659,13202.174341,18000.0,0.7334541300555556,0.3331823374305556,0.7334541300555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEK1713,0.15358943701222225,0.1919867962652778,0.0,0.15358943701222225,low,14258.765919731999,0.3816603421666667,6869.886159000001,11130.113841,18000.0,0.6183396578333333,0.4770754277083334,0.6183396578333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEK2124,0.1709901680174074,0.21373771002175926,0.0,0.1709901680174074,low,14446.693814587998,0.1808826767222222,3255.888181,14744.111819,18000.0,0.8191173232777778,0.22610334590277775,0.8191173232777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEK2696,0.15676039222629629,0.19595049028287034,0.0,0.15676039222629629,low,14293.012236044,0.3450723973888889,6211.303153,11788.696847,18000.0,0.654927602611111,0.4313404967361111,0.654927602611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEL2135,0.16055761128925927,0.20069701411157406,0.0,0.16055761128925927,low,14334.022201924,0.3012583312777778,5422.649963,12577.350037,18000.0,0.6987416687222222,0.3765729140972222,0.6987416687222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEL3520,0.1648895523177778,0.20611194039722225,0.0,0.1648895523177778,low,14380.807165031998,0.2512743963333333,4522.939134,13477.060866,18000.0,0.7487256036666667,0.3140929954166667,0.7487256036666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEL8558,0.18077352587777779,0.22596690734722222,0.0,0.18077352587777779,low,14552.35407948,0.0679977783333333,1223.96001,16776.03999,18000.0,0.9320022216666667,0.08499722291666667,0.9320022216666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEM2390,0.16077780535185185,0.2009722566898148,0.0,0.16077780535185185,low,14336.400297799999,0.2987176305555555,5376.91735,12623.08265,18000.0,0.7012823694444446,0.3733970381944444,0.7012823694444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEM4219,0.1564727733748148,0.1955909667185185,0.0,0.1564727733748148,low,14289.905952448,0.3483910764444444,6271.039376,11728.960624,18000.0,0.6516089235555556,0.43548884555555556,0.6516089235555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEM8837,0.1591430714092593,0.1989288392615741,0.0,0.1591430714092593,low,14318.74517122,0.3175799452777778,5716.439015,12283.560985,18000.0,0.6824200547222222,0.3969749315972222,0.6824200547222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEN9459,0.16284971997777778,0.20356214997222222,0.0,0.16284971997777778,low,14358.77697576,0.2748109233333333,4946.596619999999,13053.40338,18000.0,0.7251890766666667,0.3435136541666666,0.7251890766666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEP7595,0.17448841578148153,0.2181105197268519,0.0,0.17448841578148153,low,14484.47489044,0.1405182794444444,2529.32903,15470.67097,18000.0,0.8594817205555556,0.17564784930555555,0.8594817205555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEP9965,0.14929563922592595,0.18661954903240743,0.0,0.14929563922592595,low,14212.392903639999,0.4312041627777777,7761.674929999999,10238.32507,18000.0,0.5687958372222224,0.5390052034722221,0.5687958372222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PES7501,0.18036716061111113,0.2254589507638889,0.0,0.18036716061111113,low,14547.965334599998,0.0726866083333333,1308.35895,16691.64105,18000.0,0.9273133916666667,0.09085826041666667,0.9273133916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEU5630,0.1650409880562963,0.20630123507037038,0.0,0.1650409880562963,low,14382.442671007999,0.2495270608888888,4491.487096,13508.512904,18000.0,0.7504729391111112,0.3119088261111111,0.750472939111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEZ7226,0.1691167547777778,0.21139594347222224,0.0,0.1691167547777778,low,14426.460951599998,0.2024989833333333,3644.9817,14355.0183,18000.0,0.7975010166666667,0.25312372916666664,0.7975010166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PEZ8103,0.16016567194925926,0.20020708993657407,0.0,0.16016567194925926,low,14329.789257052,0.3057807082777778,5504.052749,12495.947251,18000.0,0.6942192917222222,0.38222588534722224,0.6942192917222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PNE283B,0.18575654441851855,0.23219568052314818,0.0,0.18575654441851855,low,14606.170679719999,0.0105014105555555,189.02539,17810.97461,18000.0,0.9894985894444445,0.013126763194444443,0.9894985894444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PWR358D,0.1844416175585185,0.23055202194814814,0.0,0.1844416175585185,low,14591.969469632,0.0256736435555555,462.125584,17537.874416,18000.0,0.9743263564444445,0.03209205444444444,0.9743263564444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PXJ289D,0.18382985303333335,0.22978731629166668,0.0,0.18382985303333335,low,14585.36241276,0.0327324649999999,589.18437,17410.81563,18000.0,0.9672675350000001,0.04091558125,0.9672675350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PZL117C,0.18620521577777782,0.23275651972222225,0.0,0.18620521577777782,low,14611.0163304,0.0053244333333333,95.8398,17904.1602,18000.0,0.9946755666666667,0.006655541666666666,0.9946755666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
R11BRA,0.15637362120481482,0.19546702650601852,0.0,0.15637362120481482,low,14288.835109012,0.3495351399444444,6291.632519000001,11708.367481,18000.0,0.6504648600555556,0.4369189249305556,0.6504648600555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
R53AZA,0.16999845917037038,0.21249807396296294,0.0,0.16999845917037038,low,14435.98335904,0.1923254711111111,3461.85848,14538.14152,18000.0,0.8076745288888889,0.2404068388888889,0.8076745288888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
R75ASY,0.17106216789629633,0.2138277098703704,0.0,0.17106216789629633,low,14447.471413279998,0.1800519088888889,3240.93436,14759.06564,18000.0,0.8199480911111111,0.2250648861111111,0.8199480911111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RA000224,-0.9550221420314076,-1.1937776775392595,0.0,-0.9550221420314076,low,2285.7608660607975,10.703332581544446,192659.9864678,0.0,18000.0,-9.703332581544446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RAF432D,0.1605910627014815,0.20073882837685186,0.0,0.1605910627014815,low,14334.383477176,0.3008723534444444,5415.702362,12584.297638,18000.0,0.6991276465555556,0.37609044180555556,0.6991276465555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RAN627C,0.1849615075592593,0.2312018844490741,0.0,0.1849615075592593,low,14597.584281639998,0.0196749127777777,354.14843,17645.85157,18000.0,0.9803250872222223,0.024593640972222223,0.9803250872222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RBZ248C,0.18409488403333335,0.23011860504166667,0.0,0.18409488403333335,low,14588.22474756,0.029674415,534.13947,17465.86053,18000.0,0.970325585,0.03709301875,0.9703255850000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S05BKH,0.1626108148466667,0.20326351855833336,0.0,0.1626108148466667,low,14356.196800344,0.277567521,4996.215378,13003.784622,18000.0,0.7224324790000001,0.34695940124999997,0.722432479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S3M9065,-0.027746690275555565,-0.034683362844444454,0.0,-0.027746690275555565,low,12300.335745023998,2.0101252213333334,36182.253984,0.0,18000.0,-1.0101252213333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S3M90654,0.01869132453333333,0.023364155666666664,0.0,0.01869132453333333,low,12801.866304959998,1.5747688325,28345.838985,0.0,18000.0,-0.5747688325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S4078349,0.17938899054185187,0.22423623817731483,0.0,0.17938899054185187,low,14537.401097851998,0.0839731860555555,1511.517349,16488.482651,18000.0,0.9160268139444445,0.10496648256944444,0.9160268139444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S52BCX,0.1621605001477778,0.20270062518472223,0.0,0.1621605001477778,low,14351.333401595999,0.2827634598333333,5089.742277,12910.257723,18000.0,0.7172365401666667,0.35345432479166666,0.7172365401666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S8M9064,0.055038893493333324,0.06879861686666665,0.0,0.055038893493333324,low,13194.420049727998,1.2340103735,22212.186723,0.0,18000.0,-0.2340103735000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
S93APC,0.18561236125481484,0.23201545156851852,0.0,0.18561236125481484,low,14604.613501552,0.0121650624444444,218.971124,17781.028876,18000.0,0.9878349375555556,0.015206328055555557,0.9878349375555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
T07BAW,0.18567788959407408,0.2320973619925926,0.0,0.18567788959407408,low,14605.321207615998,0.0114089662222222,205.361392,17794.638608,18000.0,0.9885910337777778,0.014261207777777778,0.9885910337777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
T47BEC,0.18611107440000002,0.232638843,0.0,0.18611107440000002,low,14609.999603519998,0.0064106799999999,115.39224,17884.60776,18000.0,0.9935893200000001,0.00801335,0.9935893199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
T99AZF,0.18487576750370371,0.23109470937962964,0.0,0.18487576750370371,low,14596.658289039999,0.0206642211111111,371.95598,17628.04402,18000.0,0.9793357788888889,0.02583027638888889,0.979335778888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR53,-0.7554988111184595,-0.9443735138980743,0.0,-0.7554988111184595,low,4440.612839920637,8.832801354235556,158990.42437624,0.0,18000.0,-7.832801354235556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR56,-0.534206278610489,-0.6677578482631112,0.0,-0.534206278610489,low,6830.572191006719,6.758183861973333,121647.30951552,0.0,18000.0,-5.758183861973333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR57,-0.4443248414833778,-0.5554060518542222,0.0,-0.4443248414833778,low,7801.291711979519,5.915545388906667,106479.81700032,0.0,18000.0,-4.915545388906667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TR62,-0.649057461668978,-0.8113218270862225,0.0,-0.649057461668978,low,5590.179413975036,7.834913703146667,141028.44665664,0.0,18000.0,-6.834913703146667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TRANS01,0.04531355816296295,0.056641947703703684,0.0,0.04531355816296295,low,13089.38642816,1.3251853922222223,23853.33706,0.0,18000.0,-0.3251853922222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TWB842A,0.18497137672592595,0.23121422090740743,0.0,0.18497137672592595,low,14597.690868639998,0.0195610377777777,352.09868,17647.90132,18000.0,0.9804389622222223,0.024451297222222224,0.9804389622222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXB978B,0.18271657446000003,0.22839571807500003,0.0,0.18271657446000003,low,14573.339004168001,0.0455779869999999,820.4037659999999,17179.596234,18000.0,0.9544220130000001,0.05697248374999999,0.9544220130000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U48BKJ,0.15833117797,0.19791397246249998,0.0,0.15833117797,low,14309.976722075999,0.3269479465,5885.063037,12114.936963,18000.0,0.6730520535,0.408684933125,0.6730520535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U75AXN,0.15764803031481484,0.19706003789351853,0.0,0.15764803031481484,low,14302.598727399998,0.3348304194444444,6026.94755,11973.05245,18000.0,0.6651695805555555,0.41853802430555553,0.6651695805555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U76BHV,0.1544834337137037,0.19310429214212962,0.0,0.1544834337137037,low,14268.421084108,0.3713449956111111,6684.209921,11315.790079,18000.0,0.6286550043888889,0.46418124451388887,0.6286550043888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
U85AYT,0.16100547380777777,0.2012568422597222,0.0,0.16100547380777777,low,14338.859117124,0.2960906868333333,5329.632363,12670.367637,18000.0,0.7039093131666667,0.37011335854166666,0.7039093131666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UAS6288,0.18604880560370374,0.23256100700462964,0.0,0.18604880560370374,low,14609.327100519999,0.0071291661111111,128.32499,17871.67501,18000.0,0.9928708338888889,0.008911457638888889,0.9928708338888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UKE843V,0.18194850480555558,0.22743563100694444,0.0,0.18194850480555558,low,14565.0438519,0.0544403291666666,979.925925,17020.074075,18000.0,0.9455596708333334,0.06805041145833333,0.9455596708333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
