Reporte de errores del motor,,"oct. 05, 2025",,,,,,,,,
DIDCOM IOT,,,,,,,,,,,
,,,,,,,,,,,
Fecha,,,,,,,,,,,
Desde,"sep. 01, 2025",,,,,,,,,,
Hasta,"sep. 30, 2025",,,,,,,,,,
Días,30,,,,,,,,,,
,,,,,,,,,,,
Huso horario,America/Mexico_City,,,,,,,,,,
,,,,,,,,,,,
Dispositivo,Grupo de dispositivos,Fecha,Fecha de descarte,Usuario que lo descarta,Descripción,Modo de Falla,Fuente,Controlador de motor,Código,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 11:07:19 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 11:07:39 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 11:54:23 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 11:54:23 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 11:54:43 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:12:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:12:44 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:13:04 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:28:50 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:28:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:29:11 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:54:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:54:43 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 12:55:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 1:00:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 1:00:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 1:00:23 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:08:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:08:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:12:33 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:12:34 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:12:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:20:54 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:20:54 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:21:14 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:27:50 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:27:50 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 2:28:10 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 5:00:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 5:00:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 5:00:55 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 5:05:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 5:05:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 5:06:12 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:05:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:05:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:05:23 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:41:31 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:41:31 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:41:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:57:31 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:57:32 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 6:57:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 7:24:55 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 7:24:55 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 7:25:15 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 8:06:06 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 8:06:07 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 8:06:27 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 8:46:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 8:46:43 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 11, 2025 8:47:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 4:48:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 4:48:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 4:48:42 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 6:27:30 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 6:27:30 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 6:27:50 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 6:44:25 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 6:44:25 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 6:44:45 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 7:12:18 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 7:12:18 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 7:12:38 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 8:55:05 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 8:55:06 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 8:55:26 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 10:45:17 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 10:45:17 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 10:45:36 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 10:55:25 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 10:55:26 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 10:55:45 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 12:35:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 12:35:42 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 12:36:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 12, 2025 12:49:50 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
